essay_id	essay_set	essay	rater1_domain1	rater2_domain1	domain1_score
6151	3	In the essay “Rough Road Ahead Do Not Exceed Posted Speed Limit” by Joe Kurmaskie the setting affects the cyclist in various different ways. First of all he listened to the old man so he was on the wrong path. So he travels and it’s a hot June day in California deserts. The odds are against him from the start “The water bottles contained only a few tantalizing sips, wide rings of dried sweat circled my shirt, and the growing realization that I needed a drop from heatstroke on a gorgeous day in June…”(Kurmaskie @NUM1) From the ganle you can tell that hes tired and almost out of water. It puts a lot of strain on the cyclist but he manages.	2	2	2
6152	3	"The setting clearly has a huge effect on the cyclist. The flat roads are easy and smooth to ride on, but as the road changes to short, rolling hills, the biking becomes more difficult. This is supported by the sentence that reads, ""Over are long, crippling hill...” This shows that the hill is a very challenging obstacle. He is also effected by the things that come with the change in terrain. For example, one sentence reads ""...tumbleweeds crossed my path and a ridiculously large snake it really did look like a diamondbuck-blooked the majority of the pavement in front of me."" This stresses how remote the area in which he is biking really is, and shows how it mentally and physically effects his trip.  "	2	2	2
6153	3	The affect of the setting are two old timers sitting on their front porch out in the desert since carter was in office. It was starting to become daylight and he  had to walk @NUM1 miles to get to the next town. So he gets on a bike and rides to the next town. The speed limit is 55 miles per hour and he  was going 12 miles per hour just like the waterflow. He was riding up and down rolling hills. He finally got to the next town to live.	1	2	2
6154	3	The setting of the essay efects the cyclist because he got lost when he ask for directions from old people!	1	1	1
6155	3	The features of the setting affected the cyclist in a lot of ways. in the essay, the author describe how the setting is hot, it is bumpy, it makes him sweat, it makes him tired, he is also, running out of water from his thirst. The road gets, very rocky at one point. The narrator states “Flat road was replaced by short, rolling hills (Kurmaskie @NUM1). There is also a photograph that shows how rough the terrain is. It is barrain with nothing around it.	1	1	1
6156	3	The feature’s of the setting affect the cyclist because, the cyclist is dehydrated and has to nde on a horrible conditions of a road, snakes and hills. All of these features act like obstacle courses, which makes it hard to do what he’s trying to do which is recieve water. Also, with the cyclist being hot and in need of water he at this point is delinous and most likely doesn’t know whats going on. In the story the authors main feature of the setting is the road. “Rough road ahead.”  This explains the cyclist having to go on a rough road, and doing that dehydrated is very dangerous these are some of the features of the setting that affect the cyclist.  	2	2	2
6157	3	The settings have a huge affect on the cyclist. When he first comes to the ‘@CAPS1 town” he isn’t really warried he is kind of laughing and thinks his funny by saying.” This place might have been a thriving little spot at one time  - say, before the last world war.” Then after he says that it ways he chuckled. When he gets the dark in the road with the risky pipe of water he begins to switch into conservation made and begins to get is scared. He says.” I would comer  water- a test at my inner spirit “ This showing that he was scared. After he sees the abanoned Grape juice factory he says something like birds are going to pick him clean and leave behind same expensive biking gear. This definatly shows that he is giving up. Another thing that would back this up is when he talks about writing in his diary about the old men who gives him these direction. When he finally reaches the balt shop he is releved and goes to the bathrom and drinks water. He  also says that he will buy bait even though he doesn’t have a rod. These examples show the many ways the setting affected the cyclist.	3	2	3
6158	3	"In the story, ""Do not exceed posted speed limit, the faetures of the setting effect the cyclist. To keep cool on a hot summer day, is might be neccessary for one to find shade. Just to add to the misfortune of the story. There was no one in eight, not a building, car or structure of any kind."" This factor does not help the cyclist at all, infact, all it does is make the cyclist more  exhausted. Another element in the story that effects the cyclist is the lack of water. Early on in the story the author explains, ""The water bottle contained only a few tatalizing sips."" With more miles to go,the cyclist starts to loose hope of making it to his destination alive. The feature of rolling hills also affects the cyclist. The cyclist is already tired enough, and just to  add to his misfortune, ""flat roads was replaced by short, rolling hills."" @CAPS1 the hills are short, they still could have put impact on him because of the ropolalive hills. Many features of the story effected the mood of the story."	2	3	3
6159	3	The features of the setting affected the cyclist. It affected him because it was saying @NUM1 miles and then were in the first town, thinking that the cyclist was getting excited and he was kind of all most done he thought he was going at a fast past. When the cyclist got to the first town he said that it looked dead. And then after he kept moving he kind of knew that he wasnt getting anywhere. Then after thinking he noticed that he had listened to some old folks that had never even been off their porch. So after the cyclist had hit the first town he had known right then and there that ho should never listen to old folkes ever again. Because that first town had looked like nobody has been in it for years.	2	2	2
6160	3	The features of the setting on the way to Yosemite National Park, greatly affected the cyclist. On the way to the park, the cyclist had encountered the heat of the desert in California. Besides the heat the cyclist had to overcome the rough terrain of the of the short, rolling hills. This made the cyclist tired and weary. Adding to his weakness, and the extreme heat, he also ran out of water, causing him to become dehydrated. “Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from a heat stroke...laugh.” This trip through the California desert greatly affected the cyclist by causing great exhaustion and dehydration.	2	1	2
6161	3	"The features of the setting affect the cyclist because the climate could be hot, the road could be bumpy, and the town could be deserted. For example, ""Rough Road Ahead. Do not exceed posted speed limit.” This would be hard for a cyclist who is thirsty. And if he is not and with no water he probably could  barely make it up the hills. And with no town for water he would be thirsty.""First ""town"" This place might have been a thriving little spot at one point but anthor warning it fit the outsides of ghost town"" No waters"	2	2	2
6162	3	Hot, lack of water, lost-all are how the features of the setting affected the cyclist. First, it was hot. In one sentence he say the sun was beginning to beat down. Also that the water felt around two-hundred degrees. That sweat was all over him. So he had to be really hot. Next, the lack of water affected him and his performence. How was because he was dieing in need of water. He tried everything to get water but made it through with almost no water. Lastly, he was lost. The map that he had was wrong and the trip wasnt what he expected. But in the end he was relifed. So even toward all these negative affects he still managed to come to positive. Basically this story is explaining how if you try your hardest, never give up, and try new things you are most likely to succeed in life and other things you @MONTH1 take part of. So try your best and make way of your life and plans in your life.	2	2	2
6163	3	The conditions the cyclist has to face are always problems or helpers. Say there is a rocky up-hill part. That will most definuntly slow him down. But if there is a nice smooth downhill part that will speed him up. and take alot of work of pedling off his hands.	1	1	1
6164	3	The cyclist lost hope because he was in the California desserts in June. The cyclist started to lose hope because there was a rusty water pump that pumped out battery-acid tasting water. When he said the sign “Rough Road Ahead: Do Not Exceed Posted Speed Limit”, was very cautious. The cyclist thought for sure that he was going to die out there. The cyclist also felt lonely because in the text it says, “There was no one in sight, not a building, car, or structure of any kind. The cyclist was in the California desert and that made him think he was going to die out there.	2	2	2
6165	3	"In “Rough Road Ahead: Do Not Exceed Posted Speed Limit"" by Joe Kurmaskie, he describes his trying biking trip through California. In the essay, he describes the weather with “I was traveling through the high deserts of California in June.” While this @MONTH1 not directly characterice the weather, the reader can confin a clear image of the sweltering heat of a desert in the summer. When the author comes across the “ghost town” followed by the dilapidated shack, and finally the sign that read “Rough Road Ahead,” his hope of finding Yosemite Park was gone. The hopelessness of the situation made the author want to give up, thinking that he was going to die out in the desert from dehydration and exhaustion. This can be related to anyone that has been lost in unfavorable conditions, and the feeling of helplessness and fear that goes along with it. It feels like everything is against you, with nothing working in your favor, and this is what the author experiences in his description of his trip in “Rough Road Ahead: Do Not Exceed Posted Speed Limit.”"	3	3	3
6166	3	The setting affects of the cyclist was that the exhaustion was getting to him. What made it worse he was out in the heat sweating which also cause dihidration.	1	1	1
6167	3	To begin with a feature that affect the cyclist was a lack of water this is shown when the speaker says when I tried a drop or two, it had the flavor of battery acid-thats was one of the biggest factors he had risked. 	3	2	3
6168	3	As the reader listened and followed the directions of the old-timers he faced many issues and also learned a leason. As he began to ride into the day break of morning he had strong legs and even a smile on his face. As time went on he soon became close out of water and a loss of energy. The @CAPS1 summer day made him sweat and began to think that he birds would pluk at his body as if he would die on his ride to Yosemite. When he finally got to a town he soon refreashed and learned that he would and start to began to follow his own way: of getting to places	2	2	2
6169	3	The features of the setting in the essay “Do not exceed the posted speed limit” affected the cyclist in a negative way. The more and more he rode, he thought more negatively and had alot of doubt. The cyclist was not very confident, he thought he wouldn’t make it. For example, when the cyclist notices nothing in sight, his tone changes. “There was no one in sight, not a building, car, or structure of any kind. I began breaking the ride down into distances I could see on the horizon telling myself that if I could make it that far , I’d be fine”. He seemed unsure and a little nervous. As the journey continued, the cyclist loses hope it seems. “It didn’t really matter. I was going to die and the birds would pick me clean leaving only some expensive outdoor gear and a diary” He does not see himself finishing this journey the more and more he rides in the middle of nowhere with nothing to be seen except “Rough Road Ahead” signs.  	2	2	2
6170	3	The features in the setting are very effective to the cyclist. He is in a desert area of California and he has limited water supply. It is very hot and very dry. He barely had an water to drink and he had to go a long way in the hot and humid weather. The deficiency of water could have made him became dehydrated. Another obstacle that he had during this biking trip to Yosemite National Park was the hills that he faced. At the beginning, he was on flat terrain, now he has hills that he has to pedal up that makes it a lot harder for him. One other obstacle that he faced was the snake he ran into. That setting had many obstacles for this guy. If it wasn't for the heat and lack of water, he might have been able to make it a little easier.	1	1	1
6171	3	"The features of the setting strongly affected the cyclist. The rolling hills were the cyclist’s most challenging problem because they were long and cripppling. Maneuvering down the hill would take a lot of energy and determination from the cyclist. Considering the cyclist was already tired and sweating from riding on rough roads and passing a large snake, riding on rolling hills would be extremely difficult. The features of the setting were not helping the cyclist stay healthy because their difficulty was causing the cyclist to become dehydrated and possibly drop from heatsroke. However, the cyclist kept a possitive attitude and did not give up. His determination saved him as he felt relief when he finally came across the ""Gary and wilbells fish camp.” In conclusion, the features of the setting affected the cyclist because they forced him to work extra hard and put forth more effort. But with determination,you can accomplish anything!  "	3	3	3
6172	3	The features of the setting affect the cyclist in the short story “Do not exceed posted speed limit.” The cyclist mood seems to change as the road and setting does. The narration states, “ a large high way sign jumped out at me. I read : Rough road ahead : Do not exceed posted speed limit … sometimes life can feel so cruel (Kurmaskie). Slowly as the terrain gets harder and harder the cyclist feels worse and worse. Every time he believes there is a town he gets happy but his dreams are soon crushed. One can see in the picture the hard cycling terrain that can affect the cyclist making him tired due to lack of water and sense of hopelessness he feels as he loses energy and believes he will die.	2	1	2
6173	3	Some features of the setting setting that affected the cyclist were signs that had speed limits. The sign affected the speed of the cyclist. Another feature was a hill on the route. This affected the cyclist by making him tired because he said “I wipe the sweat from my eyes.”	1	1	1
6174	3	The setting had a huge affect on the cyclist. One affect was the lack of water in the area he was in, which was a dessert. Also, the lack of people in the area didn’t help the cyclist out at all. The hills on the road made it more tougher on the cyclist because it drashed what little energy he had left. Also, the sun beating down on him made his body more warm and making it harder for him to focus on what he was trying to do.	1	2	2
6175	3	"In the setting of “ Rough road ahead: do non excee posted speed limit.” The cyclist is greatly affected. In the beginning the authour is enjoying a nice campground outside lodi California when “old-timers” told the cyclist directions and from his piont of view  ""they'd  sounded so sure of themselves when pointing off out land marks and spouting off towns  I would come to along this breezy aunt.” So the cyclist used that information and it wasn’t for   The Better."	1	1	1
6176	3	How the features of the setting affect the cyclist because when the old guy had told him do you know where to go? An the other guy was like “ yes sir! I own a very good map” so how did it change for the man that was riding this bike he saw all of those towns an a sign that said Rough Road ahead. That the man would always stick to the future. What had change was he saw all of those buildings, town, an he was going an going. I think he might stick with the future.	1	1	1
6177	3	In the story the cyclist faced many problems, one of the biggest problems was the terrian that he had to maneuver them. The terrain was hilly, having to go up a hill on a bike is tireing and wears you out faster than flat land would, and making him use more energy. The heat was also unbearable making it harder for him to focus, the cyclist did everything he could to keep consiese while  manuvering threu the terrain and deserted landscape being a huge desert of rolling mountains he pushed forwad, finding no civilization anywhere to get a refill of water. For example, if the terrain wasn’t as hilled then it would of made it easier for him using less energy and less strain on his legs, the heat of the desert beating down on him probably slowed his progress also. Heat will make you move slower and a cyclist moving down a  barnest road with no shade will make the journey seem longer, and imposible. In the end his will and determination got with threw the landscape, so he could get the water he needed to finish his trip	2	2	2
6178	3	In this essay, the features of the setting cause the cyclist to become irritaed toward the old men. Ten this essay, old men give the cyclist direction, and instead of using a map, he takes their advice. However their information is out of date, and takes the cyclist through rolling hills and bumpy roads. The cyclist uses all of his energy to get to unknown towns of no importance, and with no water. The cyclist blame the old men for giving him directions that wasted his energy. However he showed realy become himself for taking their advice, and motuising a credited map on real directions.	2	3	3
6179	3	The setting of where you are riding has alot to do with the cyclist. In my own opinion I think the setting is the most important part.	2	2	2
6180	3	In the short story “Do Not Exceed Posted Speed Limit” by Joe Kurmaskie. the setting greatly affects the cyclist and his mindset. When the scenery is pretty and cheery, he is happy as well. This is shown when the author writes, “denyoved the serenity of an early- summer- evening.” This quote describes the scenery as a serre or peaceful place. His happiness is found in the first part of the quote when he said, “denyoyed” One does not enjoy something unless they are happy or in a cherry mindset. Therefore, the peaceful scery affected the cyclist by making him happy. the same can be said for merry scenery too. This is found when the author says, “At some point, tumble weeds crossed my path and the growing realization that I could drop from heatstroke”. This quote, describes the scenery as a place that they tumbleweeds. Steryotypically, tumbleweeds are found in dreary and lonely place. This lonely scenery takes it if full on the cyclist. He becomes pessimist and is making of all that could go wrong, not all that could get better. This is found around us every day. The poor and homeless who live with a low standard of living are often said. They have to exist with the affected the cyclist. In conclusion, the seeing does affects the cyclist and his mindset drastically.	3	2	3
6181	3	The features of the setting affect of the cyclist because the setting changed so drastically. The flat wide open road turned into to “short, rolling hills”. Because he was already running out of water it was making harder for him to have the will power and determination to go up and down these hills. His determination started to fade because he started to see wide open lands with nothing but “tumbleweeds and ridiculously large snakes.” He felt like he was going to dehydrate because the sun was beating down and had no water left. He used pebbles that he had found to put in his mouth to help circulate the saliva he had in his mouth. He wishes that he would choke on one because he feels so useless. 	2	3	3
6182	3	In the story, “Do not exceed posted speed limit”, by Joe Kurmaskie, the cyclist faces many hardships on his way to Yosemite due to the features of the setting. The fact that it was a hot summer’s day contributed to his hardships. With little water, it was easier for him to get dehydrated. In the text, the author writes, “.I could drop from heat stroke, on a gorgeous day in June.” (Kurmaskie, @NUM1). This lets the reader know that the heat of June was very dangerous to the cyclist. There was also nobody around except “Old timers who haven’t left the confines of their perches since water was in offing” (Kurmaskie, @NUM2). The narrator stresses his viewpoint on taking directions from these people since their directions are as poor. It can be inferred that he meant they was obviously out of date when across directions since the ones they gave him were not correct. The cyclist in this story had a rough time getting to his destination due to the setting.	2	3	3
6183	3	The terrain in “Do not exeed posted speed limit” by Joe Kurmaskie the cyclist had to cope with many difficulties. He was already lacking water from the anduous journey and then the enviroment turned against him. The narration states, “I noticed the terrain changing flat road was replaced by short, rolling hills.”(Kurmaskie @NUM1). This means the cyclist is going to put forth more energy to make it up these hills. Energy he barely has. This  will drain almost all the energy the cyclist has. Another example is, “At some point, tumbleweeds crossed my path”(Kurmaskie @NUM1). This means that the cyclist is in the middle of nowhere with barely any water and energy, causing even more problems. In conclusion, the setting in, “Do not exceed posted speed limit” by Joe Kurmaskie caused many problems for the cyclist.  	2	3	3
6184	3	In the story “Rough road ahead” the setting affect’s the cyclist. The cyclist is affected by lack of water, the distance he has to travel, and the hilly terrain. “The water bottles contain only a few tantalizing sips. wide rings of dried sweat circled my shirt,” this statement shows how he was out of water and was tired and hot. The setting affected the cyclist a lot in the story.	1	1	1
6185	3	The cyclist has it hard in the conditions lack of water, heat and rough terrain are all things that made his ride harder. First, the lack of water took a tole on the amount of energy he had to keep going. Secont the heat also affected his trip It mad it hard for him to Keep going he thought he would die. And the birds would bick at his dead body. Last the Terrain didn’t help. The trip had many hills and that used alot of energy so I made it harder. In conclusion those are things that worked against th cyclist.	2	2	2
6186	3	In this I will tell you how the cyclist was being effected. One way is the heat caused him to drink more then her ran out of water. The next was is the misleading old guys that gave him ba directions. Another way was being the long distance and bad terrain slowing him down. The last reason is the snake that slowed him down.	1	2	2
6187	3	The features of the setting affected the cyclist in many ways. He was riding his bike across a place with no cars, no people, no water, or no food. It was a dangerous journey for him but he made it.	1	1	1
6188	3	The features of the setting do affect the cyclist. one example is, the condition of his jar	0	0	0
6189	3	The features of the setting can affect the cyclist because, say that there was nothing. It might make you want to go faster and left out your inner speed demon. That’s all I can really tell you. Because personally I don’t think the setting of where you ride your bike doesn’t even matter. Possibly for a bicyclist it can, but to me I don’t even think so.	1	1	1
6190	3	The features of the setting affect the cyclist, because there are no cars, building, water, or people in sight. It goes from flat road to rolling hills. Even though he had no water he was determined to keep pedeling. “Rough road Ahead, do not exceed posted speed limit” At this point he had no water left and he was pretty much in the middle of nowhere. If I was in his situation I would feel hopeless. There was no sign of hope. He just saw endless rolling hills and that was all. Then when he saw the building over the hills he thought he was home free. So he pedeled up to the building, and that with all the others was abandoned. The cyclist thought he was going to die. In conclusion the features of the setting greatly affected the cyclist because seeing nothing gives him no hope. If he had cars and buildings on both sides of him that probably would have give him some confidence but that was not the case. He is in the middle of nowhere. He finally came to bend and say “Then, as easily as randing a bend my troubles, thirst, and fear were all behind me.”	2	2	2
6191	3	Theres many features of the setting that affect the cyclest. His dehidration started with the sun beeting down on him and the thirst for water. He was mainly affected when he was out of water and road by an abbanond welchs grape juice factory. “A sand blasted picture of a young boy pouring a refreshing glass of juice into his mouth could still be seen. I hung my head.” Then when he had almost nothing left he spoted a bait shop.” Somehow I climed away from the abandoned factory of juices and dreams, slowly gaining elevation while losing hope.” Then, as easily as rounding a bend my troubles, thirst, and fear were all behind me.” @CAPS1 is when he saw “Gary and @CAPS2 Fish camp – If you want bait far the big ones were your best bet thus realcaving his troubles.	2	2	2
6192	3	The features of the setting that the author cyclist through definitely effect not only his mood, but his the physical condition. To start, it is mentioned that he is in “the high deserts California in June,” @CAPS1 it is implied that the weather is hot causing the author to sweat as he bikes along. Next there is a change in terrain an he soon approaches “rolling hills” which are more difficult to bike on. Finally the author sees a sign that reads “ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT” and becomes discouraged because his bike is not even capable of reaching the speed limit but he still has to manage getting past the rough road. After passing this road he approaches a picture of a boy drinking juice that is posted on a juice factory. Seeing this sign most likely perpetuates his thirst and leaves him more exhausted and frustrated before. Such features of his surroundings played a large part in the author’s change in mood.  	3	3	3
6193	3	The features of the setting affect the cyclist greatly. First, is the beating sun. The heat dyhydrates and almost kills him. The rocky road is also a factor. It takes up the time and energy he has to preform. Another key ingreedient of the setting was the desert. There was no one to help him and there wasn't a place to get water. In conclusion the setting was a big factor in the story.	1	1	1
6194	3	"The setting affects the biker in many ways. For one, he is riding through the high deserts of California during the month of June. It is naturally hot in the summer, but in the desert, it is twice as hot. This means he will dehydrate quicker, and will need more water. The only water the biker can find is from an old pump, but he couldn’t drink it since it was so hot; nasty tasting. “When I tried a drop it had the flavor of battery acid” (Kurmaskie @NUM1). His route was deserted, so nobody could help him. Also, the terrain was bad. The hills caused him to use more of his energy, which he needed to stay alive. “the growing realization that I could drop from heatstroke caused me to laugh,” (@NUM1). He also encountered dangerous animals like the diamond black rattles back. The setting also affected him mentally because he was silently yelling at himself since he took directions from the old men. He knew he should have taken the right way, instead of trying a short cut that he now realizes is abandoned and dangerous. The biker is being affected in many ways, both mentally and physically."	3	3	3
6195	3	  The setting causes major problems for the cyclist in the essay, “Do Not Exceed Posted Speed Limit.” The cyclist was faced with a desert, traveling in extreme humid temperatures and no water. He encounters poisonous snakes and areas of no buildings or civilization all together. The effect on him was the main conflict of the essay. He had no water during some of the trip and lost all hope. He told himself that it was no use. In the story it says, “It didn’t really matter. I was going to die…”. The extreme measures of the setting caused the cyclist to lose control, putting stones in the mouth to stop thinking of his thirst. Over all, the setting caused the cyclist major problems, physically, and mentally.	3	3	3
6196	3	The ways that can effects the cyclist by the setting of the place are how the road is shaped or the riding up the hills and the roughness of the rode. There were an sign where it said “rough road ahead: do not exceed posted speed limit.” That sign if he didn’t see it he would have over the speed or didn’t know what the speed he was to go as a cyclist and gotten hurt. The road was made for the cars so the speed limit is hard to	1	1	1
6197	3	In the story, “Rough Road Ahead: Do Not Exceed Posted Speed Limit” by Joe Kurmaskie the setting affects the cyclist. One setting that affected him was the first setting. I this setting he used up his water and it was hot. this affected the cyclist because he was starting to feel dehydrated and thought he was going to die. The text shoud this when it said “I could drop from heat stroke”, later when the cyclist came to an abandoned juice factory he thought about how thirsty he was. This affected him because usually when you think about thirst you get thirsty er. This also made him dis apointed. The finale setting affected him because he had finally got water and wasn’t thirsty. That is how the setting affected the cyclist.	2	2	2
6198	3	"On that long bike ride the cyclist was affected by the setting. He was affected of the lack water, the heat and the bad directions, throughout the story the cyclist ran out of water due to bad directions from some men.""Trying to keep my balance in my dehydrated state. The water bottles contained only a few tantalizing sips.” He ran out of water and became dehydrated through his trip. The heat has a major part of his dehydration during the bike ride.” I was traveling through the high deserts of California in June.” I have been to California and it is hot. The trip was made even longer due to some bad directions from some old men.” Because I listened to some gentlemen who hadn’t been off their porch in decades, caused me to laugh.” The gentlemen gave him wrong directions because in their time that was right information. But not the land has changed and the directions were wrong. When going on bike rides the setting of the rides is a great help or a bad help. The cyclist experienced how the setting of a bike ride can affect him a great deal."	2	3	3
6199	3	The features of the setting effected the cyclist very much. For example, the sun was beginning to beat down. Another example, I was hitting my water bottles pretty regularly. The setting were hot and dry. It effected the cyclist very much. It was to the point of dying.	2	1	2
6200	3	The cyclist in this essay was a very brave man. He had many obsticles in his journey but he still made it. Nature was most definatly not on his side that day. He had to ride his bike up and down hills several times which wears you out very quickly”. “Flat road was replaced by short rolling hills, “After he got threw the hills, he came to a sigh “ ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT”.  Now he has to go through bumply roads. “At some point, tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamond back-blocked the majority of the pavement in front of me”. Now the poor guy had to deal with snakes bigger than him! Thankfully he got by the snake, alive. “Over one long cripping hill, a building came into view”. The man thinks he found someplace to get water, but its an abonded building . “...,by the looks of it – and been a welch’s grape Juice Factory and botting plant.”.	0	0	0
6201	3	The setting affects the cyclist because it is hot, therefore he gets thirsty. When he says “the sun was beating on me” this shows it was hot. Thats one of the reasons why he was tired and dehydrated.	1	2	2
6202	3	The feature of the setting affect the cyclist about old timers giving him wrong information about taking this short cut he was going to take. Running out of water and energy and he was doubt himself and giving up on race It say he.	1	1	1
6203	3	"In the piece, ""Rough Road Ahead: Do Not Exceed Posted Speed Limit,"" the features of the setting affected the cyclist in many  ways. The cyclist felt black humor, despair and then relief due to the features of the setting. The cyclist felt black humor, due to the features. This was because it was very ironic were he was. It was a hot desert and he needed something to drink. He passes a closed juice factory. This spasked his black humor The cyclist felt despair due to the features. This was because as far as he  could see, ""There was no one in sight, not a building, car, structure of any kind. ""This gave him the feeling there was no chance he could survive. This made him despair. The cyclist felt relief later on due to the features. He eventually got to a bait shop. When he was this live and so he felt relief Of this is, ""Then as easily as  ?  ?  ?   hobbles, thirst and fear were all behind me. In this piece the features were determined how the cyclist felt."	3	2	3
6204	3	In the essay “Do not exceed posted spedd limit” by @PERSON1 many features of the setting effect the cyclist. First, when he arrived at the first “town” and said, “this place might have been a thriving little spot at one time – say, before the last world war.” This deserted ghost town setting was like a joke and had a small effect on the cyclist because it was the beginning of the day and he still had a good water supply. Though when he arrived at the ramshackle shed surrounded by several rusty pumps the effect it had wasn’t so mild. He says, “The sight was troubling.” Then when he got on his hands and knees and started working the pump the situation didn’t get much better. All that came out was a drop or two that tasted like battery acid. Lastly, when he arrived at an abandoned welch’s Grape juice factory after several miles. This had a very wearing effect on him since the water supply was low and he had cycled into disappointment after disappointment. This setting in this essay seemed very abandoned and hopeless. It was only determination that got this cyclist through it.	1	1	1
6205	3	The story “Do not exceed posted speed limit is about a cyclist who got bad direction to Yosemite National Park and has a depleeding water supply is extreme heat. He is doubtful that he will make is journey because he is dehydrated and dizzy.	2	2	2
6206	3	The setting in this story is important because if you don’t have a setting then this will not make sence, setting is something everyone can do. It can be anywhere or anything. The setting helps puts the whole story back together. The setting in this story is @LOCATION1 spending time with his family. Setting is a very important part in a morvie/video.	0	0	0
6207	3	the way I would set my affected cyclist is by him riding throught. Something u would never thing he can set thought then over coming his intention.	0	0	0
6208	3	The features of the setting in, “Rough Road Ahead” affect the cyclist. The cyclist started at a camp ground and conversing with some old dogers, and he asks them how to get to Yosemite, and the tell him a shortcut that turns out to be out of date. On the road to Yosemite he sees nothing except abandoned towns. He is really thirsty and there’s no water anywhere. He thought he was going to die. He said, “I was going to die and the birds would pick me clean.” It was a hot summer day and there was tumbleweeds and snakes by the road and him feel hotter and more thirsty than he would be if it was cooler and if there was a big river flowing by the road. But it was hot and dry in California and desert-like and it made him feel like he was dying because he was in the middle of nowhere therefore the setting affected the cyclist	3	2	3
6209	3	This cyclist had the conditions of the land to deal with, He didn’t have too much water with him and there wasn’t a good source anywhere near him that he could see. He just had to keep going. He also talked about how the road was rough. This was conflicting on how long it took him to get to the next place with water. More over he was in a desert area. The air was dry and hot, the heat was making him sweat and that was leading him to become dehydrated.	2	2	2
6210	3	In the story “Do Not Exceed Posted Speed Limit” the features of the setting effect the cyclist. They effect the cyclist’s confidence, and hope. I say this because through out the story he sees things that would consern other people like the towns that are suppose to be the best end up “Ghost towns” and the road from flat to hills. Yet he continues on and then says “what I believed was my last burst of energy,” “I was going to die.” The cyclist dosent think he can continue but manages to keep going hoping that the next horizon to see a building or something. Hope saved his life because if he knew he could not continue that he could die.	2	2	2
6211	3	The features of the setting affect the cyclist. One reason the features of the setting affect him is because it is hot outside which makes him need more water. An example of this is “I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June.” @CAPS1 example of being hot outside is “A tarlike substance oozed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees.” 	1	1	1
6212	3	It the short story “Rough Rode Ahead” a cyclist is pushed through an extremely harsh setting  trying to get to Yosemite National Park. In the story the narrator takes a trip to Yosemite National park after getting directions from two older men what the narrator doesn't know is that the road ahead is indeed rough. One narrator states “I eased past trying to keep my balance in my dehydrated @NUM1). The narrator is really really taking a beating from the travel and this rocks, dry climate is really takens a tale. From reading this story the setting does not do any good for him other than the general store he finds in the end. Like the title states the setting of this story was a “Rough Road Ahead.”	2	2	2
6213	3	The setting affect the cyclist features because if the cyclist was riding in @LOCATION1 around june the affect @MONTH1 not had been that harsh. But overall the setting out begin in a hot place with limited water was not a good thing. That’s how the cyclist is affected by the setting.	1	1	1
6214	3	Being a cyclist and in the condition he was in would be even worse in the setting he was in, such as the heat of California, and difficult condition of the path he was on. Him being so hot and tired from the difficult hilly trail would be worse with having the lack of supply of water. The author was very dehydrated and was on the verge of fainting. If it were not so hot, the cyclist would have been in a much better condition.	1	1	1
6215	3	The cyclist in the article almost died from dehydration and heat stroke and wrote his misadventure in a light hearted, humourous way. I commend him for almost dying and laughing about it and then turning around and blaming it on old people. He is an inspiration for reckless young folk. Oh yeah, and the setting was a desert.	1	1	1
6216	3	In the essay “Rough Road Ahead Do Not Exceed Posted Speed Limit” time setting very much affects the cyclist during the story. One of the things that affect him during the story is that it was a very hot, sun scorching day. Also he ran out of water and there was nothing but desert and poisonous snakes around. Another thing is that when he ran out of water there was no snakes warmers  just desert so he started to become very thirsty. In the essay it also said he reached a part where she saw a sign that said “ Rough Road Ahead, Do not exceed posted speed limited, so the road conditions starting to get rough him that was another affect. In the end of the essay he reaches a camp where it is all peace and relaxed, and they have cold water there, this affects him because he feels replenished. All these different features of the setting affected the cyclist greatly.	2	2	2
6217	3	The setting was affecting the character, because as the day got hotter he got thirtier. Also because when he got to the sign about rough roads ahead. He started to get worried and kinda paranoid, so that’s how the setting affected him.	1	1	1
6218	3	There was a number of things that affected the cyclists during his travel. First off, at the old town there wasn’t any real water he could drink. So he was out of water and was going to be thirsty. Also, it’s the middle of June in California, it’s very hot and size and the is going to wear him out pretty quickly. Another thing that affected the cyclist is the steep hills he has to go up and down. For example, he says “Over one long, crippling hill”, he’s saying the hills are very hard for him. Those are the features that affected the cyclist in the story.	2	1	2
6219	3	The setting of this essay was the California desert in June. If any of the settings features affected the cyclist(which they all did) This had the biggest impact. In the fifth paragraph, the reader leaves that the author was “travelling through the high deserts of California in June.” My prior knowledge tells me that California is generally always a very hot place especially in the desert in June, the hottest month of the year This would have greatly affected the cyclist. He was riding for over fifty miles through the California desert  with a limited supply of water. This put him at a great risk for dehydration, which he tells the reader he reaches in the last time of paragraph ten. This terrain and the extremely hot conditions would make the cyclist very tired and dehydrated, making his journey to @CAPS1 @ORGANIZATION1 all the more difficult.	2	2	2
