essay_id	essay_set	essay	rater1_domain1	rater2_domain1	domain1_score
6850	3	Hot, terrain, middle of nowhere- all are features of the setting that affected the cyclist. First, the hot weather in California made the cyclist thirsty and almost dehydrated. There was no place to stop for water and if there was, the water was bad and warm. Second, the different types of terrain made the cyclist really thirsty also and tired. Lastly, the cyclist was in the middle of nowhere. He couldn’t get water to hydrate himself or to sit down and rest.	2	1	2
6851	3	The setting for the cyclist is a hard and dangerous one. He had little water, and his area had tough terrains. “I was travelling through the high deserts of California in June” (@NUM1). He is dehydrated and he still has a long way to go. I went on a bike ride that was many miles long  in @LOCATION2, and we did not have water because we could not take a break. The terrain was tough, just like the author’s terrain. The camel he was in was affecting his brain, and he just wanted to get it over with. I am just glad I don’t have to bike in that terrain.  	2	1	2
6852	3	The cyclist in “Do Not Exceed Posted Speed @CAPS1” was riding through the California dessert in June. This dry, bare setting made it impossible to find any source of water. The only time that this cyclist found water was when it @NUM1 and tasting of battery acid. There was nowhere for him to find water for miles. This lack of water and scorching heat made him travel slow and wearily. He even says that he could only go 12 mph in a 55 mph zone. By taking the advise of the old men and taking a “short cut”, the cyclist past through ghost towns with no water. This “short cut” prolonged his trip, most likely by hours If he had gone through populated area despite the fact that it is a longer path, there would have been more water to drink, which would allow him to go faster. The dry, hot setting of the old men’s “short cut” made this cyclist’s trip last much longer than nessiarry.	3	2	3
6853	3	When the man began cycling he thought that this was going to be an easy for ride. For example in paragraph @NUM1 he says “Things began well enough. I rode into the morning with strong legs and a smile on my face.” As he got further he realized that he was in the middle of nowhere. The scenery was getting more and more empty. There was eventually nothing. The scenery was putting down his hope of ever getting out of the desert. For example: In paragraph @NUM2 it states, “a large highway sign jumped out of me. It read: Rough Road Ahead: Do Not Exceed Posted Speed Limit.” He realized this was going to be hard. He had to travel in bumpy roads and pass snakes without getting bit. The scenery created a sense of hopeless because it was abandoned. When he saw the bait shop, his spirits lifted and he was now hopeful and relieved.	3	2	3
6854	3	When the cyclist began his journey he was confident in succeeding. Throughout the story however, the cyclist endures many conflicts to his successs in his journey. The cyclist faced his first difificulty once he reached a small, abandoned town. “I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June” (kurmaskie @NUM1). The cyclist realized he had not conserved his water and his “water bottles contained only a few tantalizing sips” (kurmaskie @NUM1). On top of his water problem the heat was unbelievable. He was losing hydration from all the sweat, and he was losing it quickly. The cyclist was also dealing with the difficult roads. There were many things this cyclist endured through-out his journey, but he was determined to finish his trip and was filled with satisfaction once he overcame these hardships.	2	2	2
6855	3	The features of the setting put an affect on the cyclist. The first thing would be listening to old men who seemed like they had no idea how far, long, or the condition of the roads where they were sending him. Another thing that affected him would be the road condition, where there were tumbleweeds, and a ridiculously large snake. The second thing that came into play would be the hot weather which made dehydration come into play.	2	2	2
6856	3	One main feature of the setting that affects the cyclist is the heat of the day. If you ride a bike in the heat of the day, you are going to use up a lot of water. Another factor is the limited supply of water. The final factor is the wrong directions from the aged men. Aged people aren’t always wrong but their info. Can be out of date.	1	1	1
6857	3	The features of the setting in the essay affect the cyclist because as he was riding his bike throughout California, he entered hot deserts and was almost out of water. The cyclist was in a very bad dehydrated state as he was riding his bike, looking for water or anything drinkable that would successfully get rid of his dehydration. After a little while, the cyclist found himself alone in the desert with no one in sight. An example of this would be “There was no one in sight,not a building, car, or structure of any kind. Another example to show how the cyclist was struggling and fighting against dehydration is “wise rings of dried sweat circled my shirt, and the growing realization that i could drop from heatstroke on a gorgeous day in june simply because i listened to some gentlemen who haden’t been off their porch in decades shown how the settings of this essay affected the cyclist greatly.	2	2	2
6858	3	During the authors ride to Yosemite, he doesn’t have the proper tools to go along the long stretch of desert he was to face, and by tools I mean water. The California desert is extremely hot and can be potentially dangerous depending on your situation the author was describing how the lack of water was affecting him. He described this with sentences like “Rattled around the dry honey combs of my deteriorating brain.” The author clearly cannot face the rugged heat with his immense lack of water. The author was getting neat stroke being passed by @LOCATION2  desert snakes and tumbleweeds. The author was clearly in a struggle against the @LOCATION2 desert heat.	2	3	3
6859	3	The settings and features are very important to cyclists one because water and food try might carry a waterbottle and a snack but they need to know  where they are going and if they will need to bring extra or not. In the story I just read he didn’t bring enough to last him so he got some directions but they were bad so he was in trouble. Its important that a cyclist knows where their going and whats around them so they don't get lost and have no acsess to food or water.	2	1	2
6860	3	"The features of setting effected the cyclist because he was in a desert in the month of June which was really hot and dry, there were also no trees around so there was no shade for him to relax in so the sun was also beating on his back. There was also lots of hills that took his strength to jump for example it says ""over one long, crippling hill."" There was also a big crazy twist in his way. He even saw a snake. All of these things made him really tired for example he didn't have much water and the sun was making him hot and dehydrated. There was no shade so he had to just take the sun beating down on his back. He had to jump over hills so that took alot of energy. He had to ride up one long hill so that also made him tired. All of these things happened back to back without giving him a break, so it really tired him out."	2	2	2
6861	3	In the story it explained the beauty of the night, also about the outdoors and how it is effecting his trip. The features of the setting effects the cyclist, because the setting was mild, sounded warm and calm. Also it showed how it contains to us. The setting was similar to the cyclist. That’s how the features of the setting effects the cyclist.	1	1	1
6862	3	The cyclist was in California in June, the sun was beating down on him this made the ride difficult with short water supply The man came upon several towns that were abandond which made his water supply less. The terrain was long and straight then turned into tall hills which had to be difficult to ride.	1	2	2
6863	3	How the features of the setting affects the cyclist is the condition of the roads, rolling hill, and the?? heat. The conditions of the road in the settings affect the cyclist because the roads are rough. An example firm the texted is “ I noticed that terrain changing. Flat road was replaced by short ralling hills. These condition make is hard for the cycled it gives him a challenge.  The rolling hills challange him a regret to stay on the road it is easly tricky and challenges so was The heat & sun was also played an affection on the cyclist. An Examples from the @CAPS1 is.” I chuckled, checked my water supply and moved on. The sun was beginning to heat doing but I barely not ???. the sun was not starting to get him  ?? sharply ??  It will start to get ????? when is ?? is high deserts. I conclude that these features in the setting affected the cyclist in many ways but he keep pushing himself to more on.  	3	2	3
6864	3	In the setting of Do Not Exceed Posted Speed  Limit, is riding a bike really fast on a rough road.	0	0	0
6865	3	The cyclist had a couple of affects in his journy. One of them was he hills the it was a problem because it used most of his energy and slowed him down. The other one was water, the lack of water. If the had enerf water he would have gotten a boost that would have kept him going.	2	1	2
6866	3	In the essay, “Rough Road Ahead: Do not exceed Posted Speed Limit”, the features of the setting affect the cyclist. Firstly, the cyclist had been pedaling through the “high deserts of California”, making a hint that the temperature was hot and dry, and therefore he must’ve been getting thirsty regularly and exhausted from the sun beating down on him. Second, he began to ride through hills, and as common sense would be used, hills are much harder to ride on a bicycle especially up hill, and it wears you down. These hills, along with a lack of water must’ve tired him out and given him extreme difficulty to make it without much water. As you can tell, the difference in setting plays it’s crucial part on the cyclist and his precious water supply.	2	2	2
6867	3	The setting affects the cyclists because he can not take the heat. His water supply is running how and he is dehydrated. It says this when the characters says. “The water bottles contained only a few tantalizing sips. Wide wings of sweat circled my shirt and the growing realization that I could drop from head strok” This is saying he is afraid he might pass out and die before he finds more water.	2	1	2
6868	3	The setting affected the cyclist in several ways. The first place he arrived at was a “ghost town” Then he reach a water pump about twenty miles up the road. The water was very hot and tasted very nasty. The text states, “…water feeting somewhere in the neighborhood of two hundred degrees…when I tried a drop or two, it had the flavor of battery acid. Then he had to travel without water and became dehydrated. Travelling up and down hills he thought he began to imaginate a building that could possibly provide he with water. The building was there but it was abandoned. He decide he was going to such on a couple of pebbles. The text says, “I’d read once that sucking on stones helps take your mind off thrist…”	2	2	2
6869	3	"It is my hot so the cyclist is very dehydrated, tired and lack of water. “I checked my water supply and heated on” is a good example oF this. There is also a lot of sad and deserted places with no cars around this bars the cyclists hope of finding civilization. Also not seeing any building and when he sees are it being deserted makes this very hard on the rider. Another event that takes a toll on him is when he @CAPS1 the pump that has tar, dirt, then hot water in it. Also the road plays a toll on him. I know this house he says “If I could just make it to that next horizon/hill I’ll be alright"".This is how I know the setting and features in the setting is affecting the cyclists mentally and physically."	1	1	1
6870	3	Hot, alone, no water – all are reasons why the features of the setting affect the cyclist. It is very hot as the cyclist is riding. This makes the cyclist feel worried about getting dehydrated. The cyclist is alone and there is nothing in sight. If anything happened to him there is no one to help. The cyclist had very little water and had to conserve it in order too stay active and have energy. With very little water it is hard to stay hydrated. Hot, alone, no water- all are reasons why the features of the setting affect the cyclist.	2	2	2
6871	3	The terrain that a cyclist is riding on has a big affect on them. The first example of this is in they are riding on hills, it makes it much harder for them. For example when the rider in the story saw that he was going to have to ride on hills he was, olcasly disappointed. Another thing that affects cyclist is the smothness of the road they are riding on. In the story “Rough Road Ahead: Do Not Exceed Posted Speed Limit” the main character came to rough spot in the road and was disappointed and didn’t want to ride it. Another aspect that can affect cyclists is the heat. Several times in the story, the cyclists says that he is tired and dehydrated, at one point he thinks he is going to die of heatstroke. Those are the effects of the rider’s setting have on him/her.	2	2	2
6872	3	"The setting in the essay ""Rough Road Ahead: Do Not Exceed Posted Speed Limit"" has a major effect on the cyclist. The setting is the high deserts of California"" where it is June and very hot. The path of the cyclist suggested by some old men makes the heat even worse because there are no people or water in sight. In the essay, the cyclist starts out the day confident and excited for his ride to Yosemite National Park. His mood changes throughout the day as after @NUM1 miles he arrives in a ""ghost town"" the old men led him to believe would be a settled town where he could get more supplies and cool off. Soon as the temperature rises to what feels like ""two hundred degrees"" the cyclist begins to run low on water and feels ""sometimes life can feel so cruel."" The heat and lack of people and water lead the cyclist to desperation and make him feel like as he says ""i was going todie."" The setting of the cyclists journey provides the mood of hopelessness and amplifies the feeling of determination felt by the cyclist to keep going at all costs because he was going to die if he stopped. The author, @PERSON1 uses the setting of the essay to help bring across his mesage that by blindly trustting people instead of trusting yourself things could end up being hard for you to overcome..       "	3	3	3
6873	3	In the story “Do not Exceed Posted Speed limit” the cyclist sees many different settings when he left it was early summer and it was pretty hot outside. He rode into the morning when would make him tired. The first town he reaches upon was a ghost town so that means he could rest get his supplies. Then he arrive by cool pines and rushing river which probably makes him feel releaxed. Then he showed up at a ramshack shed with several rusty pumps and a carrol that couldn’t hold in the lamest made. Gated men which people made him feel uncocleible, and the pumps did not give him water so that was nobody also pointing. Then he was rideing through the California deserts in June witch probably made him more dehirrated.	2	2	2
6874	3	The cyclist should have never taken the advice from the older men. The map would have been a lot safer and easier. People seem to always look for a shortcut, including myself. He could have died from heat stroke and lack of water. He did have perseverance though he never gave up and that is what saved him. Being in that situation and setting I would have given up.	2	2	2
6875	3	When cycling it’s important to make yourself aware of the type of terrain it is, make sure of the weather, make sure of the environment, and most importantly make sure of your resources. These things are key before taking any cycling trip. They are very important in determining the type of trip you will have and enjoyable and relaxing trip, or a long and miserable trip.  	1	1	1
6876	3	"The features of the setting affect the cyclist by travelling very far where he is going. For example, ""About forty miles into the pedal I arrived at the first town."" good thing that he is taking water or who knows if he would of survived or not. I think the biggest mistake was that he asked probaly someone that had not ever been on the road for directions. When he asked the person he ended up at a sign that said Rough road Ahead: Do not exceed, that was the moment I felt sorry for him, and that was probaly the effective feature that has happen to him."	2	2	2
6877	3	In the story “Rough Road Ahead Do Not Exceed Posted Speed” by @PERSON1 the settings of the story effects the rider in manyways. The first and most obvious is the temperature, it is hot, therefore the rider is hot and becoming dehydrated making him thirsty. A second way the setting affects the rider is the fact that nothing is around him. Since nothing is around him there is no where for him to get water adding to the affect of dehydration making him more thiristy. The rider says “One ran shacle shed, sevral rusty pumps, and the corral that couldn’t hold the lamestmal egreeted me. ''This statement from the author support the factt that nothing is around. Onemore feature of the setting that affected the rider was the hills. The hills made the rider tired requiring more pedalind and wearing him out, the setting features had agreat afect on the rider from heat and dehydration to hills and energy. onething that the setting didnt have was a positive affected on the rider.	2	2	2
6878	3	In the story “Do Not Exceed Posted Speed Limit” by Joe Kurmaskie the setting affected the cyclist. It was a hot June day and the water supplies he had was running out. He got the wrong directions homThese old men so he would had to ride  his bike longer than he had to and he would need water from pedaling all that way for nothing. Since he was going in the wrong direction there were no buildings for him to get water, there were no people so he couldn’t communicate and there would be no one to call for help incase he was over heated from the heat.	2	2	2
6879	3	In the story, the rider faced several meloncholy sites. For examples the “ghost town” that he ran into at first really put a load on him because he had no one to ask for futher directions or somewhere to freshen up. Futher on down the road the hill he came up on was a physical obsticle that he had to go over. With the sun beating on his back and the emptiness of the road he might have begin to want to turn back. He kept on persaveering which was how he made it down. The lack of water also mad it difficult for him. Traveling with his water running out and beginning to feel sick did not go well with him.	3	2	3
6880	3	"The features of the setting affect the cyclist in a negative way. For example, A tarlike substance oozed followed by brackish water feeling somewhere in the neighborhood of two hundred degrees."" This affects him because cant get water from the well. So this means he needs water, but cannot get water. Also in the essay it says the terrain is bad so that means that the cyclist has to pedal harder to keep moving and he has to work harder to hot reek. So all this puts affect on him from just whats around him. The old abbandon factory with the boy drinking juice was had the  most effect on the cyclist because he was so thirsty and that was when he was about to give up. In this essay the setting had alot of affect on the cyclist to were he thought he might die."	2	2	2
6881	3	In the story “Do Not Exceed Posted Speed Limit” the setting affects the cyclist in many ways. The speaker tells us that he’s riding his bike in the middle of the desert in June. This shows the author is probably very hot. The author tells us that the road turned into hills and bumps. This would make it more difficult for the author because he would have to use more energy to move up the hill. And lastly, the cyclist tells us that the “towns” he came to were abandoned and uncared for. This would not be good for the cyclist because he would be able to get water for his trip.	2	2	2
6882	3	The @CAPS1 is affected in many ways. The major thing that effects him is the lack of water. Throughout the story he mentions the lack of water. He also continues to say to himself he should not have took that route. For example, “I could drop from a heatstroke on a gorgeous day in june because I listened to some gentlemen who hadn’t been off thire porch in decades, caused me to laugh.” The @CAPS1 says things about the older gentle man throughout the story.	2	2	2
6883	3	Setting very much affects the cyclist and now he feels. If he was in a bad setting then he would most likely be in a bad mood. Mood is highly affected by the general setting. In the essay “rough road ahead: do not exceed posted speed limit” the cyclist feels very confiedent of himself and the setting helps to boost that confiedence and andorence.	1	1	1
6884	3	The features in the setting of the essay affected the author greatly. The Hills, on a hot day, with no water, or nearby town is really rough, expecially if you’ve been riding for more than @NUM1 miles. The environment of the hot June weather near a dessert area can cause serious problems, for example heat stroke and since he had no water to drink dehydration caused a lot of fear in the author. The setting of the essay and the conditions the author were under were extreamly dangerous and hes lucky he made it out alive.	2	2	2
6885	3	That the cyclist is steyetling down up totally end steep within when to get to his destination of the town settle out are taken mean yesterday. The condition in hand and hurry some when and have one his body.  	1	1	1
6886	3	In the short story, “Rough Road Ahead: Do Not Exceed Posted Speed Limit,” the setting greatly affects the cyclist. For example. In the beginning of the story, the cyclist is eager to get to Yosemite National Park. He listens to the advice of, old-timers who haven’t left the confines of their parches since carter was in office, “and quickly realized that he shouldn’t have. The author describes the setting of the first “town” as, “the traditional definition of a ghost town.” This didn’t bother the cyclist as much as his next sight. “One ramshackle shed, several rusty pumps, and corral that couldn’t hold in the largest mule.” Was what met him there. The cyclist said that “this sight was troubling.” It is obvious that the cyclist has given up hope when he says, “It didn’t really matter. I was going to die and the birds would pick me clean.” This short story shows how anything can get even the best of travellers worried about their survival.	2	2	2
6887	3	 I think the features of the settings affect the cyclist because the knowledge of the cyclist is limited example, “old-timers who haven’t left the confines of their porches since carter was in office”, meaning now its time for the older people to relax and watch of younger people.	1	1	1
6888	3	The features of the setting affect the cyclist because where he is riding it is very dry and hot. He can deal with the heat with his good water supply, but when it runs out he begins to get disoriented. For example in the text he writes “over one long, crippling hill, a building came into view. I wiped the sweat from my eyes to make sure it wasn't a mirrage,” That statement shows that the cyclist was hot, and the images around him making him feel more hot than what he is, and his lack of water made him almost belive that he was imagining seeing a building. Another example is “A sand blasted picture of a young boy pouring a refreshing glass of juice into his mouth could still be seen. I hang my head.” This quote shows that the cyclist is in complete despair as he looks at the photo and hangs his head. This shows that the cyclist was constantly being reminded how hot and thirsty he was everywhere he would  go and he couldn't get a drink. This is how the features of the setting affected the cyclist.	2	2	2
6889	3	The setting in “Rough Road Ahead: Do Not Exceed Posted Speed Limit” greatly affected the cyclist in the story. “Not two miles into this next reaction of ride, I noticed the terrain changing. Flat road was replaced by short, rolling hills” (kurmaskie). the cyclist is travelling through hot, dry California in the middle of June without much water left. The fact that he now has to travel up and down short hills is going to make him even more tired, because going over hills requires more energy, than flat riding. This energy, loss coupled with the cyclist lack of water causes him to become even more miserable. The setting of this story greatly affected the cyclist.	2	2	2
6890	3	The features of the setting affect the cyclist mood and behavior. First the cyclist sees from believing the shortcut will help him arrive to Yosemite faster then he relies it wont. Next, the harsh sun and rafh terrain and lack of water causes the cyclist to give up hope that he will make it to yosemite and causes him to rethink his judgement and taking advice from others.	1	2	2
6891	3	"The setting affected the cyclist in a harsh way. At first, the cyclist was fine and going strong, but soon after the first ""ghost town” he was getting weak. Then the cyclist had to face a few problems. For example he was running low on water. Also, he faced rough roads last, he faced snakes and abandonment. The cyclist had to face many obstacles, but in the end, he pulled through strong."	1	1	1
6892	3	The features of the setting affected the cyclist for these reasons. It says “one ramshackle shed, several rusty pumps, and a coral that couldnt hold in the lamest mule greeted me. The sight was troubling.” That showshow how the features affected the cyclist because he says the sight was troubling. It  troubled him because he wanted water and he seen the rusty pumps that reminded him of water but he new their was no water or it was nasty	1	1	1
6893	3	The conditions of the enviroment as well as the road can majory effect the cyclist. For example If some one was riding a bike in warm wheather on flat land it would not take major determination to pedal. On the other hand if it is hot and rough paths and hilly roads the biker colud dehidrate and it takes much more effort to get up and over the hill. Those five the conditions of the enviroment effect a cyclist greatly.	2	1	2
6894	3	In the essay “Rough Road Ahead: Do Not Exceed Posted Speed Limit,” the cyclist, on his way to Yosemite National Park, is forced to face the rough deserts of California. As is normal throughout all deserts, the sun is blazing hot, as is the sand. There is no water anywhere and dangerous, highly venomous creatures are abundant. The lack of water almost puts him into a heat stroke as he is determined to leave the desert, riding his bike all alone. A grope juice factory taunts him, mocks him, but he continues on, with a steady pace. The desert roads are rocky and bumpy and his lousy 12 mph speed is getting him practically nowhere. Until, finally, he reaches a modern area and drinks from the sink in the bathroom.	2	2	2
6895	3	In the story the setting plays a big role in effecting the cyclist. The terrain was very hard at times such a big hills and windy torns. Also, there was no one around. no houses, buildings or people which made him fell alone and life he was going to die. The author describes the terrain in one part of the story “Over onelong, crippling hill a building came into view! This quote shows how the hills in the seting were very big and hard to get over. It also shows the significance of a single building and how excited he was to see it. In the story the author described many features from the setting which all greatly effected the cyclist.	2	2	2
6896	3	The features of the setting affected the cyclist, by putting him in unwanted places starting off with this man took advice from many older men, which don’t even know the area anymore. So riding through this man seems lost, he is trying to follow their advice, but comes across many unknown, unwanted areas. He starts out good, then comes to a “Rough Road” and he even says “sometimes life can feel so cruel”. Then he come to this large snake in the middle of the road scary enogth he has to slow ride past this thing taking up most of the road. Coming over these thing was very strong and hard of this young man.	2	3	3
6897	3	The dessert environment had huge effects on the cyclist. He had been drinking his water regularly and would be running out. Not realizing, their would be no refills because the pump was only giving “ tarlike substance” said the text. With the lack of water dehydration was beginning to hit the poor man. An effect of dehydration is poor balance that would have been useful to pass the “ ridiculously large snake” he had seen. A finale effect would be mirages that could loose your judgement. This man double checked his eyes, when coming in view of a building, by “[wipping] the sweat from (his) eyes to make sure it wasn’t a mirage,” Through all the toughest desser obsticles the character was able to take the short cut and survive heat, dehydration, and animals of the dessert.	2	2	2
6898	3	"I think the features in the setting of the story ""Do not exceed the speed limit, by Joe Kurmaskie, highly affect the cyclist. Some implied a information would be that it is very hot out, and the people in towns didn't help him. I know that it is not because the text says,""somewhere in the neighbourhood of @NUM1 degrees."" This implies that it is very hot outside. I can tell the people in towns didn't help him because the text says, ""Never accept travel advice from collection of old-timers who havent left the confines of their porches since carter was in office. ""This shows that the people in towns didnn't help him. Some expressed information in this text would be that there is a rough road, and a shake was in his way. I know this is expressed because it tells you right in the text. ""Rough road ahead: Do not exceed posted speed limit. ""This comes right out and tells you there is a rough road. You know there is a shake because the text says, ""and rediculously large snake blocked the majority of the road. I think there are many implied t expressed information in the story""do not exceed the speed limit. "	3	2	3
6899	3	The features of the setting affected the cyclist in a larger way, almost resulting in a very sevior situation. The cyclist was in a desert. Like terria, which was not dinsely populated on his trail, there was a lack of fresh water supplys, and the tempatures is more extreme. The cyclist could easily have faintid from heatstroke, due to the lack of water and excessive heat and work that his was doing peatling. Had the area been more populated, he would have had more chances to stock up on water greatly indecriasing his risk of heat stroke. There was also the snakes which presentid danger for him, has he been bitting then he would be at least @NUM1 miles from the closet help which could proven fetal. Had the setting been, say a city park, on a populated country side, them thi setting would had provided exponeutaly loss prodioms and dangers for the cyclist.	3	2	3
6900	3	The conditions and features of the setting caused the cyclist to be tired and dehydrated and think that he was going to die from it. For example, it says “and ther growing realization that I could drop from heatstroke on a georgus day in June”. Also , he thinks he is getting dehydrated when he says “I  was doing a water depleting 12 mph. sometimes life could be so creul”. in conclusion, this cyclist started this without enough water causing him to think that he was going to die from either heatstroke or dehydration.	2	2	2
6901	3	The setting affects the cyclist because he’s in the middle of nowhere with no water. The cyclist had to ride his bike for over @NUM1 miles trying to get to Yosemite. “I had been hitting my water bottles pretty regularly.” This quote shows that he just beginning to run of of water. “The water bottles contained only a few tantalizing sips.” This quote shows how he really had nothing to drink at all. Having no water in the high deserts of California while riding your bike for over @NUM1 miles is not a good @CAPS1 unless you have a car. 	2	1	2
6902	3	In the essay the setting had every thing to do with  the cyclist cause he is ridding through the desert with batey tay water. He is pedaling through the dry heat thats tough even you had water pluse there were hills deadly snakes.Its dangerous enough with out that stuff being there. So I would listen to the cyclist & never ever listen to old men.	1	1	1
6903	3	On the cyclists rideto Yosemite National Park he encouters a lot of hardships due to the setting hes around and the advice given by oldmen. The cyclist riding his bike in the middle of June in the deserts of california isnt good to begin with adding to cyclist dehydration state. He first come to encouters ''one ramshackle shed, several rusty pumps, and a corral that couldn`t hold in the lament mule'' By that description oF his lecatracy it seems as if he might be in ghost town by himself almost could strand him. He described the terrain with “short, rolling hils.'' and ''over one long, crippling hill.'' This shows some of the obstacle that he had to go through in a bike, just to get to Yosemite National Park. He @CAPS1 realized once he encounterd these Features oF the terrain that he was oFF track and needed to find help. After his survival of his surroundings For as long as he could go, @CAPS1 gets help at a real camp. That is how the settings of the story play role in the cyclist epidemic.	2	2	2
6904	3	"“Do Not Exceed Posted Speed Limit” is an inspiring and almost humorous essay it take the reader inside a journey in a cyxlist daily routine. In this story the author fights dehydration as he tries to make to a national park with shortcut directions from “old timers” the setting of this storygreatly affects the cyclist and the pitty the reader feels for him. Half way through the essay, the biker had already traveled roughly @NUM1 miles; that’s extremely crazy. The fact that he is travelling through California deserts in June is even harder to believe. The first time he mentions the setting, he states he is in a ghost town, two sentences after he states that the sun was beating down. At that point he wasn’t really bothered. Another description of his setting that probably affected his ability to peddle was when he states “flat road was replaced by short rolling hills.” He was already dehydrated and had already traveled so far, the rocky roads probably didn’t help his journey much. The setting basically made the story. If he wouldn’t have been peddling in the desert, it would have just been another trip in his life. The setting makes the reader see what cyclist really go through. "	3	3	3
6905	3	The features of the setting affect the cyclist a lot. It does because the road is not in good condition and he has to travel a long distance with the bad weather. This affects him because he might get dehydrated. In conclusion there are many things in the setting that affected the cyclist.	1	1	1
6907	3	The features of the setting affect the cyclist because if they weren’t hills and rough roads, he would of been able to get to yosemite park faster and he wouldn’t of ran out of water.	1	1	1
6908	3	The setting was the main affect on the cyclist. He said it was hot and that he was lost. The cyclist had no clue were he was going and it was hot out side. He seemed very strest and that only made it worse for him. He was thirsty from all riding and the heat so he trys to get water from a water pump. The water that was in it was horable. He called it a “substance” it had a flavor of battery acid. “If he were not lost and if it were cool outside he would have water and he would not be so upset. The setting of a hot and lost place had a huge impact on the cyclist.     	2	2	2
6909	3	In my opinion the features of the selling affect the cyclist in many ways. For example, when he was talking abut the terair changing from long strat roads to shard winday one and the speed limit changing he said.he was doing a waterdepleting @NUM1 fuier sands like he is having a hard time, or doesn'twnt to go on.	1	1	1
6910	3	Due to the features in the setting, including the hot summer weather, the cyclist not knowing the area, and the California desert the cyclist is affected. In the short story “Do not exceed posted speed limit” by Joe Kurmaskie the cyclist is travelling through the hot desert in June when he realizes hes running out of water, “I had been hitting my water bottles pretty reguarly and I was travelling through the high deserts of California in June”(Kurmaskie). This is affecting the cyclist because hes becoming hot and has a low supply of water. Also the cyclist realizes he should have never taken the direction from the old men and thinks to himself, “…The growing realization that I could drop from heat stroke on a gorgeous day in June”(Kurmaskie). This quote proves that the heat of the desert is taking a toll on him.	2	2	2
6911	3	The setting of this story affects the cyclist alot. I think the setting was supposed to be most like a run-down out of dated town which didnt help him when he was lost. The town is out of date and hot. Which bring another problem, the cyclist was dehydrating because he didnt have enough water. He would hilusinate and see things that werent there. He become very tired in the hot sun. So the setttling in this short stories effected the cyclist in many ways.	1	1	1
6912	3	The feature's of the setting affect the cyclist because the condition's he is in without any water. the cyclist would be fine if he would have had more water for his trip. He ran out of water not to for into  his journey thanks to the heat of the setting he was in. the cyclist makes this statement. I was hitting my water bottle pretty regularly and I was traveling through the high desert of California in June”. The cyclist is saying that since it is so  hot where he is he has to take regular drinks of water so he stays highdrated throughout is trip. It is also saying that in the mountians with less air and how hot it is he is not doing as well as he thought he would on the trip.	1	2	2
6913	3	The cyclist had a hard trail to bike in order to get to @LOCATION1. It is easy to bike if you are on flat smoot terrain, when you get to rolling hills, it makes it a lot tougher. The biker said “I noticed the terrain changing. Flat road was replaced by short, rolling hills. It was also very hot. he was sweating and getting dehydrated, “I’d read once that sucking on stones helps take your mind of thirst.” he had eighteen miles to next town without much water. The first deserted town didn’t have any drinkable water. It was very hard to bike in these conditions, and is important to always be prepared and know were you are going.	2	2	2
6914	3	The cyclist has to endure ruff treain and bad road condisions and a lack of water is the ??? near did not help the prodlem. Ther was a good prasority he could have heat strock then his hope was stll up by a abonded welches take factry.	1	1	1
6915	3	In Joe Kurmaskie’s “Do Not Exceed Posted Speed @CAPS1” the imagery is what sets the cyclist back. The scorching dessert and plant life gives him a sense of seclusion and scares him. Because the cyclist is in the  dessert he keeps on worrying about his water and heatstroke where as if he where in a rain forest he wouldn’t worry about water or heat. I think he siked himself out just by taking in his sorroundings. If the cyclist would have pictured water all around him and arctic like temperatures I think he wouldn’t have been so worried. What’s interesting about this story is that if he would have gotten himself prepared mentally for the conditions he wouldn’t have struggled so much at the end. “At some point tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamond back blocking the majority the pavement in front of me.”(Kurmaskie @NUM1). If the cyclist word of concentrated more on the task at hand and less on what was going on around him I think he would of succeeded without as much stress.  	2	3	3
6916	3	The features  of the setting affect the cyclist in that it made him use up his water supply and tested his determination. “ Sometimes life can be so cruel” implies that he was having a horrible time coping with the setting he was in. To himself he thought be was gonna die at any moment.	1	1	1
6917	3	In the essay “Rough road ahead: do not exeed posted speed limit,” the author is continually depressed, by the features of the landscape he passes. At first he passes a ghost town, but because he has enough water, this sight doesn’t bothe him. But the next thing he sees is a rundown old shed and a “rusted water pump,” and this troubles him because he is running out of water. Then he sees a huge snake which does not help his mood, because the snake is blocking his path then he passes an abandoned Welch’s Grape Juice factory and despairs that he will never find water. The setting its features serve to dissappoint depress the cyclist in his quest to find water.	3	2	3
6918	3	"In the story “Rough Road ahead; Do Not Exceed Posted Speed Limit” a cyclist is faced with many problems. It’s really hot out, practically a desert and its in June. Just knowing that makes me want some water. Also this cyclist is running short of water and still hasn’t got to the place he needs to be. The roads are hills and bumpy which make it harder for him. Those are the problems this cyclist is faced with."	1	1	1
