essay_id	essay_set	essay	rater1_domain1	rater2_domain1	domain1_score
6662	3	Features of the setting such as the hot sun, no water, and "Gary and Wilber's Fish Camp," greatly affected the cyclist. Since the cyclist was traveling through the high desserts of California in June, the temperature was really high and the hot sun left "wide rings of dried sweat" on his shirt and made the cyclist realize that he could drop from a heatstroke. Also, the fact that the only water around felt "somewhere in the neighborhood of two-hundred degrees" and "had the flavor of battery acid" prevented the cyclist from drinking it and put him in a "dehydrated state." @CAPS1, "Gary and Wilber's Fish Camp" affected the cyclist by solving his problem of dehydration, since there was cold water availible for him upon arrival.	2	2	2
6663	3	The features of the setting affects the cyclist in many ways. First of all, if the cyclist didn't listen to the old man, he would have never gone through this trouble. Also being that he didn't have enough water when he went on riding, caused him to be real dehydrated. He should of turned back as soon as he ran out of water. Plus the heat made him real hot and thirsty. He should know how to never trust any strangers and try things on his own.	1	2	2
6664	3	The features of the setting effect the cyclist .The setting makes him feel thirsty, dry, hot, and lost. In the story the setting plays a big party in the cyclist's will to ride to the next town. First the cyclist asks directions from a guy that never left his house in decades this creates, doubt. Also in the story it says "Tumbleweeds cross my path" this makes the cyclists feel lost. Finally it say the "water bottles contained only a few tantalizing sips." This makes the cyclist thirsty and tired. The features definatly have an effect on the cyclists.	2	2	2
6665	3	In the story "Rough Road Ahead: Do Not Exceed Posted Speed Limit," the cyclist is affected by the setting in many different ways. He was biking in the middle of the summer in a very hot state of California. This affects him because he is sweating and he is running out of water and he could possibly become dehydrated. The roads are very hilly so, he has to use alot more energy to get up the hills. That's why I think the cyclist is extremely affected by the setting in the story "Rough Road Ahead: Do Not Exceed Posted Speed."   	2	1	2
6666	3	The cyclist had to deal with some tough terrain throughout his ride. First, he was in the "high deserts of California in June." @CAPS1 usually brings a picture to my mind of a very dry, hot place. The cyclist had trouble finding water he needed, and thought he might die of heatstroke in the conditions. Also, there were hills. The cyclist said he had to ride over "one long, crippling hill." From my experiences as a cyclist, hills are the worst part, especially if you're thirsty. The climate in this story was very hot and dry, and the terrain was full of hills, so altogether, that would make one bad bike ride.	2	2	2
6667	3	Snake, heat, hills-all are what the biker had to deal with because of certain settings. He had to deal with a diamond back. He was going through the desert so it was like @NUM1 degrees. While he was biking he had to go up crippling hills. He had a redicuious setting to have to bike with. I would never be able to do what he did.	1	1	1
6668	3	The cyclist had alot of problems with his setting. It was very hot and he started getting low on water. This caused him to become dehydrated. There was hardly any civilization so no one could come to his aid. Also, the path he decided to take was long and vigorous.	1	1	1
6669	3	In the story "Rough Road Ahead: Do Not Exceed Posted Speed Limit", written by Joe Kurmaskie, the author describes the setting as hot, tiresome, and aqusting. You get this picture from the author when the bikerider is describing his surroundings. The bikerider describes his as the high desserts of California in June, being hot and musky, ruff terrain, etc. This gives you an image of what the bike rider feels physically and emotionally. This image shows how tired, thirsty, and determined the bikerider really is. Using words, metaphors, and imagery the author puts you in the shoes of the bikerider emotionally and physically.	3	0	3
6670	3	The features of the setting affect the cyclist by the people around the area of @LOCATION1. Taking advice from older people in open landed place can affect the cyclist.	1	1	1
6671	3	In the story "Do Not Exceed Posted Speed Limit" By Joe Kurmaskie the settings affected the cyclist by how hard his ride is. When the road was smooth He ride was fast when it was the hills it took him longer to get to the next town.	1	1	1
6672	3	Varias faetures of the setting affect the journey and mooble if the cyclist in the text. The first feature of the setting that affect the cyclist is the desert. He is "traveling through the high deserts of California in June" , and this is making him really thirsty. "[He] had been hitting [his] water bottles pretty regularly "because of this. He later runs out of water, and becomes hopeless. He becomes hopelee because there is no building or establishments anywere in sight. Therefore no water and there isn't a place to get any water. Another feature of the setting that affects him is the people that gave him directions. They told him abait a shoutcut, and he listened. This through everything off, and he was left with despair. Another feature is the Gary and Wilber's fish camp.This lead him to sicocss of finding water. This affected his mood because he had hope again. In conlusio, many of the features of the setting affected his mood in many ways.	2	3	3
6673	3	The features of the setting affect the cyclist for many reasons. If the setting is dark trainy, there aren't going to be ??? running outside. If it is snowing, the ??? are not going to be swimming in the water.	0	0	0
6674	3	That explains how the features of the setting affect the cyclsit. Is because some people don't care about there features. Every body are working for a good feature but, others they @CAPS1 still from people who work. Everyday to have a new features.	0	0	0
6675	3	"In "Do not Exceed Posted Speed Limit" by Joe Kurmaskie, the setting affects the cyclist by making him doubtfull. The cyclist is doubtfull that he won't make it to Yosemite National Park. ""It didn't really matter. I was going to die and the bivas would pick me clean, leaving only some expenses outdoor gear and a diary with the last entry in praise of old men, their wisdom and their keen senses of direction." This shows how he is doubtful. Finally in the story the cyclist doesn't think that they will make it."	2	2	2
6676	3	In the passage, the features of the setting affect the cyclist because every time he comes along something different a new idea about his survival comes into his head. First, when the cyclist sees the mule he says, "This sight was troubling," he is now troubled by the fact that he had not seen a town yet and starting to doubt the old mens advise. Also, when he sees the juice factory he puts some pebbles in his mouth and says, "It didn't really matter, I was going to die and the birds would pick me clean." This shows that seeing the broken down juice factory gave him no hope and he tells his self that he will die.	2	2	2
6677	3	In the essay, "Rough Road Ahead: Do Not Exceed Posted Speed Limit," the setting had a major impact on the character. The cyclist was trying to get to Yosemite National Park, but on the way, he had some troubles, the fact that there was not much civilization affected the cyclist because he was not able to refill his water bottles, so he grew very thirsty. Also, the many hills and the fact that it is summer impacted him greatly because he became tired out more easily and could not pedal as fast. When it says, "A tar like substance oozed out Wouldn't cool down," it showed how he wasn't able to drink. Also, when he passed the grape juice factory, it must have been torture to him since he was so thirsty. If he hadn't taken the advice of the men in the first place he would have had a much shorter ride and would not have been so exhausted. The setting affected the cyclist a lot in this essay.	3	3	3
6678	3	The cyclist is beginning at what seems a fine idea and place. Then the conditions become hot, dreadful, and maybe sticky. The constant heat without any breeze was getting to the character. Mirages appeared, or so he thought. He actually thought he might die. Not quite an optimistic one is he? " It didn't really matter. I was going to die and the birds would pick me clean…" The heat must have been bad, he wasn't thinking straight and was slowly checking himself into a mental center! Although painful heat was a brilliant way to learn a lesson in cycling, and the old men "helping" with directions.	2	2	2
6679	3	As he began his journey, he had full confidence in the directions given given to him by the old men. After he came to the first town and there was no water, he rode on. After he found an "ramshackle shed" he became troubled , as he "had been "hitting" his "water bottles regularly" and was traveling through the "desert of California in June" and was running low on water. Coming to a place where he saw a building over hills, he "manuevered" his way down, only to find it long  deserted and himself close to despair. He was desparate for water he needed it soon. Finally, he came upon "@CAPS1 and Wilber's Fish Camp" and quenched his thirst, and was relieved. Then on  he wised up, and took no more directions from old men who knew little to nothing about cycling.	2	2	2
6680	3	The features of the setting in the story "DO Not Exceed Posted Speed Limit", affect the cyclist in the story, in many ways. The first of which would definetly be the lack of water the cyclist had, and the fact that there wasn't anywhere around for miles. From the text it read "There was no one in sight, not a building, car, or structure of any kind." This evidence from the text proves to the reader that the cyclist was getting worried. Another part of the setting would be the obvious element of temperature. The cyclist is our in the hot, relentless desert. "Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from heatstroke on a gorgeous day in June." The author here, by using the elements of nature, is trying to make the reader concerned/scared for the main character. The final key had to travel and the road conditions. Although the desert is flat, he began to notice some hills in the road, and such a long distance, including the heat, could be deadly. The setting's elements, greatly effect the cyclist in this story.	2	3	3
6681	3	The cyclit of "Do not exceed posted speed limit", was greatly affected by the setting of his bike ride, which caused him pain and displeasure. He travels in the high deserts of California in June, which he exaggerates that water there was "@NUM1 degers". The great heat caused him to drink lots of water, depleting it much quicker than he would've wished. It also sopped the energy out of him, further complicating his ride. Along the way there is literally nothing there and he has nowhea  to replenish his water supply. The hilly, rough terrain also calls for hard, tough peddling, sopping even more energy. The heat, terrain, and lack of places to stop combined for an awful ride for the cyclist of this story.	2	2	2
6682	3	"The lone biker in "Rough Road Ahead: Do not exceed posted speed limit" by @PERSON1 is strongly affected by the features of the landscape. The sun is the most important factor; it drives him to first consume his water quickly, and then drives him search for a water source."The sun was beginning to beat down, but I barely noticed it...I had been hitting my water bottles pretty regularly," in this quote, it reveals that even though the biker had not acknowledged the sun, his body had required water, depleting his supply in his water bottles. A lack of water feeling two hundred degrees...it had the flavor of battery acid."" The only water that the bike is able to find is not consumable. The most important of the factors, in the matter of survival, is the fish camp that the biker finally reaches. "I stumbled into a rather modern bathroom and drank deeply from the sink." The biker had been on the brink of dehydration and the fish camp is where he finally reganed the strength to continue on his journey."	3	3	3
6683	3	Dry, thirsty, tedious-all are features of setting that affect the cyclist. First, everything is dry. The cyclist isnt any where near a town that could help him. He has been pedaling in the heat, outside for a long time. Secondly, He is very thirsty. The way he is travelling is a good sign he is in need of water. He went fourty miles before he reached the first town to stop at. He also is on a bike, So that doesn't leave him much room to carry water along. Lastly, the trip is tedious. He has been going for forty miles, and the speed limit is 55. He hasn't acceded 12 mph. All to gether, the cyclists trip seems to be adventure that takes a lot of heart.	1	1	1
6684	3	the setting affects the cyclist very strongly in the story because mentally and physically he wasn't ready for where he was going. For example the text states "No a better, piece of advice for the solo cyclist would be never. Accept traver advice from a collection of old timers who wasn't left the cosines of theer poiches since calter was in office." So a youg guy took maid advice from older guys about how to get to a pack backin thier day it probably was a shortcut.   	1	1	1
6685	3	The setting affected the cyclist because it was very hot and he didn't have any more water also, there aren't any towns that had good water in them, until he eventually arrived at this fishing comp. Due to his lack of water, he became dehydrated and really weak. "With what I believed was my last burst of energy, I maneuvered down the hill," this quote shows that he was beginning to become dehydrated and losing his energy.	1	2	2
6686	3	Different settings can effect how well your bycycle ride goes. If it is hot and you have lots of hills it makes it hard. If you have no hills and it is a sunny breezy day it makes it nice to ride. In the essay the biker had no water left but was going down a hill. The going down the hill part was probably easy but the fact that he had no water left was not a good thing.	2	3	3
6687	3	The setting from the story left the cyclist in a mental way because most of the time the sun was on his mind due to the fact that he was pedaling hard in a hot summer day in June. The cyclist had very little water and with him biking under a beating sun wasn't exactly helping him. He  had to like disasterous events like, peddling slopes than the normal speed, a snake blocking the path, old men telling to take a different route then be infected, and the fact that his water supply was low made him think he was going to pass out under the burning sun. However his determination was strong as he continued on pedaling through and he eventually found himself in another town but this time with people, fish and water.	2	2	2
6688	3	From the setting that affected the cyclist are possible conditions such as the weather and surrounding enviorment like hills and streams or even tyes of animals and if they are poisenous or not. The setting has and can change the desision a cyclist makes.	1	1	1
6689	3	The features of the setting affect the cyclist in many ways. One way is that the hot sun makes the cyclist dehydrated and since there is no water sources around the cyclist is not getting any water. The rough terrain makes the cyclist tired.	1	1	1
6690	3	Many features of the carlifonian desert influenced the cyclist during his ride.Ghost towns, rolling hills, and dangerous snakes influenced the cyclists experience during the''shortcut'' to yosenite.The Ghost towns along the journey syndized the world desrting him during his ride by offering no help with water supply as a place to cool dowdn.The road sign warning of rough terrain was another barrier on his bike ride that he had to get through in dehydration to reach his goal,yosenite.The diamondback rattlesnate caused additional horror to the cyclist's'' ride from hell''.He had to manuever around the serpent while unstable from dehydration.All features of the cyclist's riding setting affected his ride to yosenite.	3	2	3
6691	3	The features of the setting affect the cyclist because if it's raining or snowing it affects the cyclist because pavement can be wet and icy. Which causes the cyclist to slip and @DATE1 and the cyclist can really get injured. Also the cyclist has to wear a helmet if it's very hot outside you wouldn't see the cyclist in winter clothes. This would make the cyclist unfocus and the cyclist wouldn't be able to finish any race.	1	1	1
6692	3	The features of the setting affect the cyclist because he can't go any farther because of the hills, and the snake. When he finds the bait shop he's relieved. He relieved because he can get something to drink. He can also buy the worms to eat. The cyclist didn't really know where he was going because there wasn't a car, building, or structure in sight. So the cyclist just keeps on riding until he comes across the bait shop or the first "town" as he calls it in the essay. When he comes across the road that has 55 mph per limit, and he's only 12 he knows that he's not going anywhere near Yosemite National Park.	2	2	2
6693	3	"The features of the setting in "Rough Road Ahead: Do Not Exceed Posted Speed Limit" affects the cyclist in many ways. First the setting does not look like what the cyclist has been told it lacks like. The cyclist had stopped to get directions from a group of older men who's directions were out of date. Second the conditions of the road affects the cyclist. In the essay the cyclist explains that, "Flat road was replaced by short, rolling hills." A final feature of the setting that affected the cyclist was the temperature. The hot sun beamed down on the cyclist. As you can see, the features of the setting in ""Rough Road Ahead: Do Not Exceed Posted Speed Limit"" affects the cyclist in many ways. "	2	2	2
6694	3	"The different settings in the essay/ writing affect the cyclist because of how old and hopeless they look. I think this because when the cyclist stops at the first town, he's looking around expecting to find a quaint, bustling little place, but instead he finds these abandoned, decimated old houses. And if you yourself can picture being in his situation, then you can imagine how discouraging and almost frightening that must be. As the cyclist continues for a few more miles, he's becoming slowly dehydrated, and finally sees a building. At first, he thinks this building is a mirage; he was wrong, but for him in this situation it was worse- an old juice factory, right when point you kind of get the feeling that every things turning against you and that there's no hope left. But when he finds the fishing camp, his entire perspective of things changes, and he just feels so thankful to have been saved."	3	3	3
6695	3	The setting affected the cyclist by the people from Lodi get him into the wrong way and he had to survive from there so he that was very dry and No water or nothing to the next stop was at the bait store so he was determined to get to next stop destination by he did want to give up own but the guy ask him did he want direction he said he was not going to be fooled twice.	1	1	1
6696	3	"It can't be known as, ""easy"" to ride through a desert on a bike. Adding rough pavement, rusty water pumps, and not so friendly animals adds to the discomfort as well. The cyclist in this story encountered all these things, making his supposedly pleasurable ride turn to a semi brutal experience "it got down on my hands and knee, working the handle of the rusted water pump with all my strength. Alike substance ooed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees, "This quote shows how the conditions of his water supply where, which eventually lead him to dehydration. It lead: ROUGH ROAD AHEAD: DO NOT @CAPS1 SPEED LIMIT."This quote also shows how the riding conditions were making the  cyclist have a harder time keeping speed. "at some point tumberweeds crossed my path and a ridiculously large snake-it really did look like a diamond back-beaked the majority of the pavement in front of me." @CAPS2, this quote show of some of the dangers the  cyclist encountered. If  these features did not appear, then maybe the story would be describing a nice bike ride, but once you read about them, it becomes more of a disaster."	3	3	3
6697	3	The features of the setting affected the cyclist greatly. It was so hot where he was that he kept drinking his water without realizing it until he only had a couple of sips left. The terrain also made him thirsty because the more he had to go up and down hills, the more he would drink. The fact that he did not see any town except on ghost town for miles affected him because he did not think he was going to make it to the next town. The setting played a major role on the cyclist because it affected him that much.	2	2	2
6698	3	Setting plays a big role in this story. Without being in the desert in the hot @DATE1 there would not be a confict. There would be no importance in saving the water so he would not dehiderate. And the long flat roads are a symbol that the journey has still got a far way to go but as straight roads turn into hills it shows that there is a change in the journey and something better is about to happen.	2	2	2
6699	3	"The setting affect is used to a great extent in the short story "Do Not @CAPS1 Posted Speed Limit" The cycleist had beed going for a very long time when he came to the first town and there was no water At this point you can tell that he has lost confidence the "old timers"" directions. From this quote; "a ton-like substance oozed out." This quote shows how after @NUM1 miles of pedaling when he was supposed to have come to two towns by that point his one chance of water had been depleated. The next time the setting affect is used is when he comes for a building that was rusted out. He said, "I hung my head" this shows how he almost completely lost all hope and that he was sure that he is going to die."	3	3	3
6700	3	The cyclist is affected by @NUM1 couple different things. First, he is given directions that are out of date and then he has to deal with the heat of the weather in the early summer of California. If that wasn't enough, he then runs out of water, which he needs very badly. He runs into a couple more problems, like seeing a big snake and coming to a factory that used to make juice and it was now run down and empty. After all of these obsticles, the cyclist pulls through and makes it to @NUM1 fishing store, where he gets water.	2	2	2
6701	3	During the cyclist's biking adventure he encounters several interesting situations. Each experience is in response to the setting in which it takes place. For example, this young man starts out confident with a bright hope of eventually reaching Yosemite National Park. The first spot he comes to is a ghost town This sight doesn't immediately affect him, however it greatly adds on to the long term effects. He decides to continue on his treck reaching the next ghost from at this time he is becoming dehedrated due to his lack of water supply He decides to keep persueing his good and figures there must be water up ahead in the next town. In order to get the next town he must encounter some precarious situations including some changes in terrain. Eventually after reaching a source of running water he is overjoyed with happiness and relief. As evident in the provided text this man was effected by each feature of the setting. The different settings greatly affected his nature of confidence.	3	2	3
6702	3	The setting effects the rider because if it's hot you get thirsty and you have no water.This kind of question is hard to answer	1	1	1
6703	3	The features of the setting affected the cyclist by making the journey more dangerous and difficult. For example, in the reading it states that rediculously large, poisonous diamond back snakes. Blocked majority of the pavement. So, the cyclist had to keep his/her balance to ease past them. The terrian also changed into short, rolling hills, making it even more difficult. 	1	1	1
6704	3	The features in the setting of the essay affect the author in one major way, dehydration. There are several features that causes the author to dehydrate. First off, he is riding throught a desert located in california. This means that there is bent from the sun constintly beating down on him. Also the change from "Flat read", (Kurmaskie) to "short, rolling hills" (@CAPS1) also affected him, getting dehydrated. This change cased him to use more energy to climb up the hills which means he used more water because he got thrister faster. This is how the features in the setting affected the author of the essay "Rough Road Ahead: Do Not Exceed Posted Speed Limit."	2	2	2
6705	3	The features of the setting in "Do Not Exceed Posted Speed Limit" affect the cyclist. For example, the tough terrain made it very difficult for the cyclist to reach his destination, Yosemite. He was already very fatigued but had to overcome hills. In the essay, he states, "I noticed the terrain changing. Flat road was replaced by short, rolling hills. The setting features also affected the cyclist when he encountered the snake. He was dehydrated and could barely navigate around the dangerous snake. The cyclist explains, "At some point, tumbleweeds crossed my path and a riduculously large snake, it really did look like a diamondback-blocked the majority of the pavement in front of me. I eased fast, trying to keep my balance in my dehydrated state. The setting also affected the cyclist because there was no one around him to help. The cyclist describes, "There was no one in sight, not a building, car, or structure of any kind." The cyclist was all alone and had to rely on himself to make it to Yosemite. In conclusion, the features of the setting in "Do Not Exceed Posted Speed Limit" affect the cyclist. He had to overcome ruggid terrain without energy, avoid a diamondback snake, and make it all the way to Yosemite because there was no one around. As you can see, the features of the setting affect the cyclist.	3	3	3
6706	3	The features of the land around the cyclist caused him to confront  nature. when he began his trip with advice from "old coggers" he " rode out with strong legs and a smile." As he came to the first town, he describes it as a "ghost town" having no water and no human contact for some time. This should have been his cue to stop and turn around in hopes of another route to Yosemite. But with strong determination, he rods on. Through the miles he incountered a ramshackie shed, rusty pumps, snakes,and the wicked terrain. The short rolling hills tested his "inner spirit" and caused his dehydration to further. The land around the cyclist not only victimized his heath but also caused a poor way to spend a vacation.	2	2	2
6707	3	The harsh features at the setting affect the cyclist by hindering his journey to Yosemite National Park. As the cyclist is traveling along "The high deserts of California in June", some problems arise. The heat from the pounding sun in the desert takes a toll on the cyclist causing him to drink more water and rapidly deplet his supply. The cyclist is also traveling through small "gost towns" rather than stoping at appropriate rest stops in order to refill with water and relax etc. Also while refilling he encounters hazards such as "Short rolling hills" through ghost the terrain and ever a snake. All of these features in the setting impare the cyclists ability to maintain confidence in wether he will make it to his destination and his positive attitude toward the journey etc.	2	3	3
6708	3	Cycling is a very good sport people who do cycling are in shape. Also they have strong calve muscles. I think its also dangerous as well.	1	1	1
6709	3	In the story the author says, "The sun was beginning to beat down trying to keep my balance in my dehydrated state," This gives you the idea that the heat is getting to him and is steadily depleting his water supply. At ore point he almost gives him self up to despair and dies of dehydration. It seems that he will never reach his good and he will continue to suffer in the grueling heat. I could almost feel the sweat and heat that the cyclist was feeling. Also, I could almost feel the lump in my throat when he says, "with any luck I'd hit a bump and lodge a pebble in my throat." The heat definitely effects this mans cycling in a bad way. He was exhausted and could not go on without water.	2	2	2
6710	3	The cyclist thought it was hard. Also he was upset that the old timers gave bad directions.	2	2	2
6711	3	The setting affects the cyclist in many ways. First, he couldn't get water from anywhere because he was in a dessert with nothing but ramshackle sheds and rusty camps. Second, there were short rolling hills, and rough roads which made it hard to ride on. There were tumbleweeds in his way and large poisons snakes. The heat made it hard to keep riding. And there were no buildings structures of people around to give him a lift or water. That is how the setting affects the cyclist.	2	2	2
6712	3	In this essay by Joe Kurmaskie, a young man is baited into accepting outdated information by a group of old men. He pays for it later when on his bicycle, he is almost killed by heatstroke or dehydration. The setting is an excellent way to portray his feelings of hopelessness, despair, and fatigue. While he is just starting out, the road is flat and easy. It is cool and breezy. When he begins to run out of water, the terrain becomes bumpier and harder. He sees empty plains, cracked, dry ground, and the hot sun. He begins to despair even more. After a while when he thinks he can go no more he sees a store that once held gallons of grape juice. He laughs at the irony. The setting does do a wonderful job of describing his sense of helplessness.	3	3	3
6713	3	In this pasage the cyclist was affected by the setting because if it had been any were else he would not have suffered or learned at all. Because the seting had botha lack of civillesation and water that he needed that caused him to almost faint of thirst. This is an example of the setting affecting the cyclist, "With what I believed was my last burst of energy, I maneuvered down the hill." This showes that had all the setting been paridice he would never learned anything.	2	1	2
6714	3	The features of the setting in the essay caused the cyclist to suffer and continue being determined. The author of the essay used phrases such as ‘the sun was beating down" and "high deserts of California in June" to emphasize the extreme heat that caused the cyclist extreme thirst and heat exhaustion. The essay also says "short rolling hills", "tumbleweeds" and "long, crippling hill" to describe the difficult terrain the cyclist faced that caused him to be tired and slower.  Finally, the cyclist is faced with a "rediculously large snake" and plants and weeds which get in his way and force him to slow down.	2	2	2
6715	3	The setting effects the cyclist very much. By the very dry climates	2	2	2
6716	3	"The setting in the story ""Rough road ahead" plays a great role on the characters journey. Some features that are mentioned in the story are heat, rough road, long crippling hills and a abandoned Grape Juice Factory. The heat in the story drives the cyclist into a dying thirst. @CAPS1 does her best to conserve her water through out the trip but the dry dessert heat doesn't allow it. Then comes the rough road ahead. The cyclist trys to keep a steady and secure pass as @CAPS1 peddels along the bumps and breaks in the road. The long crippling hills are next in line the cyclist has to use all her energy to work up the hill. @CAPS1 wipes the sweat from her eyes to make sure its not a mirage and then @CAPS1 see's it the abandoned factory. This is where the cyclist loses all hope for if @CAPS1 doesn't receive water soon @CAPS1 is sure to be eaten by the birds. "Then, and easily as rounding a band, my troubles, thirst, and fear were all behind me. Gary and Wilber Fish Camp." @CAPS1 rushed to the bathroom to drink the refreshing water to the sink pride and accomplishment overwhelm her."	3	3	3
6717	3	"The features of the setting affect the cyclist because it gives him the feeling of hopelessness. When the cyclist got directions to Yosemite from these two ??? old people, he thought he was getting a good shortcut. In reality, he was just led on a road that seemed to head nowhere where he saw many things that added to his feeling of hopelessness, for example, the author writes, " I toiled on. At some points, tumbleweeds crossed my path and an adversely large snake. It really did move like a diamondback blocked the majority of the pavement in front of me."" This shows that the cyclist is getting tired and seeing tumbleweeds, which usually represents a phase being completely deserted and deadly snakes that get in his way. This answers the question because it shows how the setting leads to his feeling of hopelessness."	2	2	2
6718	3	The story "Do Not Exceed Posted Speed Limit" was a rough undergoing story about a cyclist going though rough climate and terrain. In this story the description was like a scorching path of nothingness for about as far for human eyes could see. In paragraph @NUM1 the text says "Wide rings of dried sweat circled my shirt, and the growing realization that I could die from heatstroke." is empressed how the climate felt. This explains the heat and how he felt during this experience. This whole trip sounds suffering.	1	1	1
6719	3	The features of a setting can affect the cyclist in many ways. For example, while he was riding in the hot sun he became very thirsty because whe only had a few drops of water left. That is how the setting can affect the cyclist.	1	1	1
6720	3	The features of the setting affect the cyclist greatly. They make it hard to concentrate, because its heat, they make it unbearable. The setting has the affect of drowsiness and thirst, "Dry bitter lnad, longing, longing.	1	1	1
6721	3	In many ways, the setting affected his journey to Yosemite. If the setting wouldn't have been so bad, the long ride wouldnt have been as hard on his body. Since the setting was a very hot day in June, in a California desert, when he did find a well he said, " followed by brackish water feeling somewhere in the neighborhood of two hundred degrees. " @CAPS1 thing about the setting is, if it wouldnt have been so hot, he wouldnt have needed as much water. And, if he would have gotten the water he needed because it was so hot, it wouldn't have been so physically draining on his body. I know it was physically draining because he said "  I  could drop from a heatstroke on a gorgeous day in June. " In conclusion, the setting played a major role in the story.	2	1	2
6722	3	In the story "Rough Road Ahead: Do Not Exceed Posted Speed Limit" The man was riding a bike through rough lands. His adventure wouldn't of been an adventure if he was just riding his bike an flat smooth element. The fact that the hills were steep, rocky and many hills is what made his bike ride what it was.	1	1	1
6723	3	The features of the setting affect the cyclist is the old timers advice of how to get some were. Than the town they told go to was a ghost town. After he keep going the place that they told him to get water was very old and rusty and he pumped it he gaid tar came out. Than as he made his way in the dessert there way a snake came in the road he go around it. So never take advice from old timers.   	1	1	1
6724	3	In the story, "Do not exceed posted speed limit," the features of the setting affect the cyclist by showing the rough conditions he went through, and somehow perservered through. The author states numerous times the lack of water, and the rolling hills. Followed by brackish water feeling somewhere in the neighborhood of two hundred degrees." This shows the struggle he went through and supports the setting story and how it affected his trip. This also shows how he perserverd through his struggles and made an effort to finish.	1	1	1
6725	3	The riders condition was rough, from flat land to rolling hills. This would be hard for some one who is dehydrating. There was a snake in his path so he went around it. This would be dangerous he could blackout from lack of water and then get bit by the snake.	1	1	1
6726	3	The cyclist depicted in the essay is greatly effected by his surroundings. First, he described a beating sun and pines and rushing rivers. All these items are very animated things. The river is even described as rushing instead of, maybe violent. The setting is active just like the cyclist. Next, a ramshackle shed is acknowledged, as well as rusty pumps and a bad souding corral. When these old, forsaken things one mentioned, it can be noticed that the cyclist starts being a little in despair. And to tap that off, he drinks water that tastes like "battery acid." Battery eats at skin just like the setting is eating at the cyclist.	3	2	3
6727	3	In the essay "Rough Road Ahead" the setting is able to affect the cyclists emotions and moods in both positive and negative ways. As the author travels through the desert he is already upset because it is so hot and water is scarce showing how the terrain is a negative influence. Another example would be when the author first sees the old water pump and he is relieved showing positive influence but the pump oozes a shine like substance he referrs to as tasting like "battery acid" changing his mood for the worst. Finally, the pebbles he puts in his math show is desperation and willingness to try anything to survive show a new posotive outlook on the desert until a pump "lodges are in his thro at" making yet another negative influence. All of these feature lead him on his way to "Gary and will fish camp" and grounded an extra boost on his journey through the desert.	3	3	3
6728	3	"The features of the setting affect him because it is hot and their is no where to go. An example from the test is when they said ""There was no one in sight, not a building, car, or structure of any kind."" There was also a part where he got to a sign that said ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT.The speed limit was 55 mph. He was doing a water a water - depleting 12 mph. Sometimes life can feel so cruel. Thats what affected the cyclist the heart the hilly roads, no water, snakes, rough roads, and most all no directions."	2	1	2
6729	3	The features of the setting affected the cyclist because where they were.It was like in te middle of nowhere and every person they asked are having all times.They go the wrong directions to the nearest town.The old guy told him it was @NUM1 miles down the road when he went @NUM2 miles to the next town and said to him self he will never take directions from a gut that has all timers and hasn't left the confines of their porches since carter was in office.	1	1	1
6730	3	When the cyclist is in the "serenity of an early sunset evening", the man enjoyed his cycling just hoping he could cut his time in half. Then, once he got the advice and headed down the road he saw a ghost town which is never good. Next he came to the fork and the town he came to had no water. On the way to the new town he came to the bumpy road and going @NUM1 he was out of water but finally after his determination he made it to a place that was very nice. So as you can tell the features of the scenery road affected him greatly.	2	2	2
6731	3	I think that the setting made him find more courage inside him self to save his water and go to the next town with out any water.	1	1	1
6732	3	The environment affected the cyclist violently in the story "do not exceed posted speed limit" It seems that all of the harsh conditions of cycling in California all worn down this kid who took some faulty directions from older people at one stop. The heat and lack of water supply made the boy dehydrated. It says in the essay "The water bottles contained only a few tantalizing sips. Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from heat stroke on a georgus day in June simply because I listend to some gentlemen." this explains on how simply exhausted he had become due to the miles of cycling, and the beating down sun and total lack of water due to absence of all towns. He came to the point of almost dying from heat exhausgen because of the faulty directions of the old people. Next time, he better make sure to keep extra water and stick to the map for directions.	2	2	2
6733	3	"As the cyclist makes his journey towards Yosemite, the setting causes him much worry and concern. In the beginning, the narrator is content and excited. He is doing something that be lovers, is heading for a beautiful destination, and has found a short cut to save him hours of time. He is confidentin the directions given to him by the old men. However, as he continues down the winding road, his environment makes him doubt theirjudgement. The first town he comes to is entirely deserted.Though at first he laughs it off, he laster realizes just how much trouble he in if he didn't come to a civilization soon. The cyclist runs across ""ramshackle shed[s]"" and shut down factories, and as his water supply sinks lower, the road seems to tantalize him. He passes a water pump (just what he needs), yet the water is something close to toxic. A road sign reminds him not go too fast, though he @MONTH1 die if he doesn't pick up the pace. He is forced to look at a picture ofa happy boy guzzling grape juice as he dehydrates. All there features of the setting, in addition to the overpowering heat and sun, drive the narrator to the breaking point.      "	3	3	3
6734	3	The feature of setting affects the cyclist because every thing that was happing years ago are happen now in todays world meaning wars. Rights & etc todays feature is the same. Every thing is repeating it's self.	0	0	0
