numberOfCharacters	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	cosineWithSourceText	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score	Selected
2413.0	439.0	414.0	77.0	4.0	4.063136456211812	22.0	0.0	22.0	87.0	108.86363636363636	227.0	194.0	12.35539449161317	66.32965572582317	8.964937875336506	9.374035887347278	10.0	10.125756701596842	37.49440878028577	59.121024645306164	1.6837606837606838	0.5170842824601367	10.834118889805993	41.047804561318074	135.9260916749044	152.0	0.24145785876993167	23.0	6.8	77.0	17.0	0.0	44.0	1.0	0.0	52.0	35.0	0.0	1.0	0.0	8.0	94.0	41.0	10.0	0.0	0.0	0.0	8.0	5.0	24.0	3.0	0.0	0.0	0.0	20.0	0.0	26.0	3.0	9.0	3.0	19.0	17.0	6.0	0.0	0.0	30.0	1.0	0.0	0.1408036195920376	5.0	0.15998911680978656	40.0	0.00918234495060008	0.3900316661664778	0.0	0.6506561008143256	0.0	0.08653147631273195	0.0	0.2116766807634507	0.0	1.178661545205773	1.4092375547975546	0.7349820577431142	0.9929752429258947	8.636980179886402	0.31085171861932626	0.43523316062176165	0.8540518224913688	0.781630499936635	0.9759081323136003	0.8009263106391087	0.4815155359634538	0.3655741428640965	0.6948515542124896	0.5261183351290337	0.8550870485235614	0.8761962527111988	0.0	0.5481059145957635	85.96575025704766	0.9267443669304732	9.0	No
123.0	23.0	22.0	2.0	3.0	4.208333333333333	1.0	0.0	1.0	123.0	123.0	21.0	9.0	10.93913043478261	80.49869565217392	7.745217391304351	7.523386956521739	11.0	8.841846274778883	31.695652173913043	109.63031707406259	1.4285714285714286	0.9130434782608695	4.37880269519857	22.5	115.04347826086948	17.0	0.13043478260869565	12.0	7.0	5.0	1.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11210008865220865	2.0	0.155660718759949	31.0	-0.10074252932212796	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	2.0	No
1492.0	287.0	268.0	45.0	3.0	3.862619808306709	17.0	2.0	15.0	81.0	86.82352941176471	123.0	163.0	10.23726173396188	76.21160688665712	6.823385939741755	7.3347706292273	7.0	9.478462496947788	32.56179544988727	40.56618376854288	0.9705882352941176	0.42857142857142855	7.26046043404175	93.21375609067157	50.30357142857143	63.0	0.10104529616724739	23.0	6.529411764705882	63.0	8.0	1.0	24.0	1.0	0.0	34.0	22.0	0.0	1.0	0.0	6.0	42.0	23.0	0.0	0.0	0.0	0.0	20.0	5.0	14.0	0.0	0.0	0.0	0.0	14.0	0.0	24.0	1.0	7.0	2.0	19.0	10.0	4.0	0.0	4.0	3.0	0.0	0.0	0.2383563357345455	1.0	0.18504159895905942	39.0	-0.078721142298114	0.45557209140063204	0.0	0.790799268645319	0.0	0.12636725931482012	0.0	0.31268174164498563	0.0	0.9308991368788	1.2545894483801407	0.4595635621222385	0.7869973419933931	6.415333001261585	0.32402324776870806	0.4897959183673469	0.6695898900813322	0.5419736661573664	0.8607560809710627	0.6296483732603299	0.2616736074194221	0.15254931982102904	0.45537309844668916	0.3349985327226968	0.6744435766014459	0.7835478499792554	7.062475851707572e-154	0.45343152996166414	52.794249931124874	0.8395764100752109	7.0	No
1986.0	387.0	398.0	52.0	3.0	3.5955555555555554	25.0	2.0	23.0	77.0	78.48	167.0	228.0	9.396134366925066	75.48093953488373	6.576915762273902	7.5459875865633075	6.0	9.281916038205594	28.91669250645995	45.15731307554489	0.8972602739726028	0.4315245478036176	8.489087081848327	100.98541900336484	73.7024312896406	86.0	0.1343669250645995	27.0	5.413793103448276	74.0	22.0	0.0	30.0	1.0	1.0	50.0	32.0	1.0	2.0	0.0	18.0	50.0	20.0	11.0	0.0	2.0	1.0	42.0	7.0	20.0	3.0	0.0	8.0	0.0	4.0	0.0	27.0	0.0	10.0	0.0	23.0	14.0	3.0	0.0	1.0	12.0	0.0	0.0	0.07259776692309154	4.0	0.09244808397152122	39.0	-0.031099545592141564	0.43465032658624314	0.0	0.7982345231091308	0.0	0.1113314784001369	0.0	0.3185891769416308	0.0	1.0942762492169544	1.3727127578826828	0.6336901291764401	0.9421701578269408	7.757476578167291	0.31357740509841964	0.49019607843137253	0.791340831061865	0.7028385476258402	0.9794927198162292	0.7175536207739304	0.3913526173770787	0.27998572131547605	0.6623285830710648	0.42272933476198005	0.7934408381387155	0.8100528182461425	2.3868354089787194e-249	0.47386897677521	79.17794432442422	0.8871825590528643	8.0	No
1114.0	204.0	188.0	35.0	3.0	4.089686098654709	11.0	4.0	7.0	41.0	100.45454545454545	87.0	106.0	12.320142602495544	68.99077540106954	8.243707664884138	8.426452584670232	9.0	11.741389052700956	35.702317290552585	35.7802661932838	1.0144927536231885	0.4264705882352941	6.091218365521843	121.31519274376417	35.35878582202112	42.0	0.11274509803921569	23.0	4.357142857142857	42.0	12.0	0.0	10.0	2.0	0.0	18.0	20.0	1.0	0.0	0.0	5.0	26.0	26.0	0.0	0.0	1.0	0.0	11.0	7.0	8.0	1.0	0.0	0.0	0.0	7.0	1.0	13.0	1.0	3.0	1.0	15.0	9.0	0.0	0.0	7.0	4.0	0.0	0.0	0.17449857806032562	2.0	0.19973564077498815	33.0	-0.1507017137850173	0.38258148325557656	0.07473603535365661	0.6589362964022931	0.11341921178375769	0.08555653453713181	0.002792737490191599	0.21709852135818508	0.012863917601649325	0.6802730826331674	1.0343189078751593	0.24888515070862235	0.5349078015940311	4.347170567152427	0.27829907797715725	0.47540983606557374	0.486158978309778	0.3302037760169788	0.6804831681357605	0.48524899876891764	0.13098047563404885	0.05286339726692846	0.256554337742927	0.20605146547901568	0.49477779484408574	0.7270977711316063	5.193950611516998e-23	0.47512709382062196	31.015216328724616	0.8174526389091018	7.0	No
2394.0	417.0	398.0	82.0	4.0	4.129166666666666	35.0	3.0	32.0	58.0	67.42857142857143	170.0	201.0	10.521109969167524	66.72617266187055	6.912206920178146	8.582004926344638	7.0	10.41944937434414	31.578554299417608	43.51146594391058	1.2877697841726619	0.407673860911271	8.32493581686466	86.5510233705908	67.34045961611278	96.0	0.12949640287769784	27.0	4.694444444444445	88.0	14.0	2.0	23.0	0.0	1.0	59.0	39.0	5.0	0.0	0.0	7.0	67.0	48.0	5.0	0.0	0.0	0.0	14.0	9.0	24.0	3.0	1.0	4.0	0.0	11.0	0.0	20.0	2.0	16.0	7.0	30.0	13.0	4.0	0.0	2.0	12.0	1.0	0.0	0.36633515348770557	5.0	0.18737739044502263	39.0	-0.06524998364065615	0.40748107068281153	0.07585681908035129	0.6711199033232604	0.1130302032538783	0.09178904158963258	0.0028771285004942637	0.22520096231831133	0.01277582684761166	1.067764058688971	1.338978478527344	0.6065017586384065	0.8964316829797003	8.669389617007958	0.31614011069420034	0.39893617021276595	0.7753110855103621	0.6675111973802107	0.9160172894034981	0.7287102602778248	0.37013944833333123	0.24494944682514275	0.5573332552863084	0.43950265752455314	0.7767082370196416	0.8479187521945432	-1.5137979063629574e-60	0.4127833303945717	109.26418645706603	0.8953407656517115	9.0	No
2410.0	477.0	465.0	63.0	3.0	3.6875	27.0	1.0	26.0	84.0	88.29629629629629	199.0	261.0	10.00167714884696	80.1825786163522	6.464360587002101	7.326498322851153	7.0	8.735056554316923	30.87421383647799	46.527147613922196	1.08125	0.4171907756813417	9.111584075263039	69.69314612472819	78.84005248631284	108.0	0.11530398322851153	26.0	6.142857142857143	98.0	23.0	2.0	39.0	2.0	1.0	64.0	40.0	1.0	0.0	0.0	13.0	85.0	20.0	4.0	0.0	0.0	0.0	26.0	4.0	31.0	1.0	0.0	3.0	0.0	21.0	0.0	40.0	3.0	22.0	4.0	22.0	7.0	1.0	0.0	0.0	12.0	3.0	0.0	0.13443818807317062	4.0	0.13358442969690054	39.0	-0.04099791989717105	0.44786533498805653	0.0	0.7499692475491482	0.0	0.11188233840331345	0.0	0.28122693613471783	0.0	1.143121099987362	1.3989343821675873	0.68818761076197	0.9785087028053041	9.462409162501318	0.3441444939984602	0.3915343915343915	0.8261624435903745	0.7436802318978208	0.9437497309920794	0.7880057683471406	0.43834744411889676	0.32129454568566806	0.6218391296076669	0.5166843487131156	0.82737319661216	0.8766870807395266	5.0003526307737504e-163	0.4403243507837578	104.59872631310262	0.8970982742094591	8.0	No
468.0	91.0	80.0	15.0	3.0	3.9894736842105263	3.0	0.0	3.0	98.0	155.33333333333334	59.0	50.0	14.33113553113553	63.5565567765568	11.930109890109893	9.131912454212454	14.0	7.793537801064561	46.81684981684981	49.17876149523358	0.9666666666666667	0.6483516483516484	6.1848805366593185	56.63281009541397	56.781421703296715	44.0	0.21978021978021978	21.0	7.666666666666667	20.0	9.0	0.0	9.0	3.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	14.0	6.0	0.0	0.0	1.0	0.0	4.0	0.0	6.0	0.0	0.0	1.0	1.0	2.0	0.0	4.0	1.0	7.0	1.0	5.0	2.0	0.0	0.0	1.0	9.0	0.0	0.0	0.05766727013196458	4.0	0.02900714652407339	39.0	-0.00731830807191565	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.0	No
1879.0	348.0	349.0	43.0	4.0	3.9081632653061225	14.0	0.0	14.0	74.0	133.28571428571428	152.0	163.0	13.161247947454846	72.45155172413797	9.328998357963872	8.907661412151068	12.0	9.784248007369934	37.21346469622332	44.2081337385088	1.0148148148148148	0.4367816091954023	8.14805526476724	79.92040353556389	66.39080459770116	82.0	0.15517241379310345	22.0	5.619047619047619	74.0	32.0	0.0	16.0	5.0	0.0	42.0	20.0	2.0	0.0	0.0	4.0	48.0	35.0	12.0	0.0	0.0	2.0	25.0	4.0	32.0	0.0	0.0	3.0	0.0	9.0	0.0	24.0	4.0	5.0	3.0	32.0	6.0	0.0	0.0	0.0	18.0	1.0	0.0	0.15073012570723493	3.0	0.14394452114559725	39.0	-0.07506724652620755	0.4219839058715374	0.0	0.7414905570597703	0.0	0.09935677163942058	0.0	0.2749041231044037	0.0	1.0324074530040088	1.35171558942933	0.569246042125166	0.9135675173531406	7.5800329194023295	0.3238029585218258	0.3795620437956204	0.7496541681749775	0.6434908505633854	0.8991643104816149	0.7156543504476013	0.3405236634463011	0.22603093762987825	0.5250681893273643	0.4304792067472873	0.7517253231904005	0.8360266465511266	1.294955819683966e-73	0.4850125985015601	69.74319655786044	0.8939117116862035	7.0	No
2824.0	494.0	445.0	110.0	3.0	4.209009009009009	31.0	2.0	29.0	91.0	90.12903225806451	232.0	243.0	12.689983022071308	60.67789277785036	8.754798223847462	8.74198097165992	9.0	11.77466266942573	38.202690348700536	53.943597389459505	1.542857142857143	0.46963562753036436	10.438173479447663	52.97353316326531	115.40130420001854	155.0	0.19433198380566802	26.0	5.903225806451613	85.0	12.0	6.0	44.0	1.0	0.0	75.0	49.0	1.0	0.0	0.0	9.0	88.0	47.0	6.0	0.0	0.0	3.0	24.0	3.0	28.0	0.0	0.0	1.0	0.0	17.0	0.0	23.0	1.0	9.0	8.0	22.0	22.0	3.0	0.0	2.0	10.0	0.0	0.0	0.25221320429277244	2.0	0.20881011495406074	40.0	-0.022957537686982388	0.44585969071740805	0.0	0.7332976019045221	0.0	0.10988887126054322	0.0	0.2688626864794613	0.0	1.1735345055150255	1.3951801704387592	0.718658129147505	0.973263853992762	10.831197240535362	0.35555146831369216	0.4051724137931034	0.8448507549244977	0.7534190485225203	0.9631372227908581	0.7822551456783667	0.46667126910106493	0.32799488289566636	0.6654912771382315	0.4928612803252978	0.8459080711269586	0.8782840607860551	3.1965427959352756e-125	0.4648925969690628	123.13028630692436	0.9113165259781526	10.0	No
1568.0	281.0	271.0	52.0	3.0	4.006191950464396	15.0	0.0	15.0	129.0	103.6	144.0	141.0	13.187283511269278	67.99575563463821	8.429167259786482	8.218164436536181	9.0	11.20814326018867	37.23867141162515	50.319383449894005	1.1590909090909092	0.5124555160142349	8.590319802315268	45.45918367346938	86.99025898121933	82.0	0.16370106761565836	26.0	5.411764705882353	48.0	15.0	0.0	21.0	0.0	0.0	29.0	24.0	2.0	1.0	0.0	13.0	42.0	31.0	0.0	0.0	1.0	2.0	17.0	7.0	15.0	1.0	0.0	4.0	0.0	4.0	0.0	18.0	4.0	5.0	4.0	15.0	2.0	1.0	0.0	2.0	4.0	1.0	0.0	0.09177903125775376	4.0	0.06788334658861803	39.0	-0.018227135848538356	0.49152828469641263	0.0	0.8290709829568242	0.0	0.136086237906664	0.0	0.3436793473904972	0.0	1.0291389667430448	1.3721367973992558	0.5620085336704514	0.9413796953885423	7.804595781346545	0.37549878960638705	0.37037037037037035	0.743237895653947	0.6164281092636669	0.8925066947195094	0.6906705718968231	0.33427088913829234	0.20146827154505875	0.5143467227288625	0.3916973952437578	0.7461935077118271	0.836064885705239	1.8233843689403262e-57	0.4368315124837573	59.93491033225411	0.8956643417820082	9.0	No
1538.0	292.0	296.0	40.0	4.0	3.7142857142857144	13.0	0.0	13.0	88.0	117.38461538461539	164.0	144.0	11.861327713382508	70.1742096944152	9.051506849315068	8.211414225500526	10.0	10.891193690592665	36.16016859852476	58.653647704396676	1.1515151515151516	0.5616438356164384	9.597374070082708	40.85358432390766	120.89383561643837	108.0	0.17465753424657535	23.0	6.333333333333333	53.0	12.0	0.0	27.0	1.0	0.0	34.0	22.0	0.0	0.0	0.0	10.0	50.0	24.0	6.0	0.0	1.0	0.0	23.0	10.0	13.0	0.0	0.0	2.0	0.0	13.0	0.0	20.0	1.0	4.0	3.0	18.0	7.0	0.0	0.0	1.0	12.0	1.0	0.0	0.054145404786318976	2.0	0.08182648794536168	40.0	0.0075370241952309736	0.4763423603817748	0.0	0.854476668499597	0.0	0.1264143810240353	0.0	0.3650651885050853	0.0	1.0566116943020032	1.3951885230081762	0.5985712447624837	0.9732755073668682	7.54006418101341	0.36791745921438046	0.42857142857142855	0.7671313345979011	0.6139834671251692	0.9187415885457755	0.6682874431503739	0.36193304915623176	0.19275419727211762	0.558789773948572	0.34494940004012614	0.7699808869322251	0.838082107669671	2.2346354949829042e-73	0.4951858048209524	52.1538175307956	0.9032374015332088	8.0	No
2618.0	477.0	477.0	80.0	3.0	3.865350089766607	34.0	4.0	30.0	57.0	76.02941176470588	221.0	233.0	10.727068689110865	71.63665649278579	6.752749414231104	7.94055588851893	7.0	10.194018383442646	30.800900234307562	52.46518442152305	1.5034965034965035	0.46331236897274636	10.118894877553425	62.90942440387806	111.39133336609015	137.0	0.1530398322851153	27.0	5.27027027027027	83.0	21.0	1.0	49.0	0.0	0.0	61.0	32.0	4.0	1.0	0.0	7.0	119.0	25.0	10.0	0.0	0.0	2.0	22.0	15.0	22.0	0.0	1.0	1.0	0.0	16.0	0.0	25.0	5.0	13.0	2.0	23.0	15.0	1.0	0.0	1.0	23.0	1.0	0.0	0.2526522954688968	1.0	0.14662269325337654	40.0	-0.04235322582567008	0.41238666890542364	0.0	0.6904841894015745	0.0	0.09500637101074978	0.0	0.23838420790677428	0.0	1.139253188365733	1.392648276894761	0.6822019688021429	0.9697346115689736	9.366961223423347	0.31941072662070724	0.42790697674418604	0.82262513147726	0.7512682326048158	0.97916783139121	0.7672517504352726	0.4334569181334132	0.33229516827116823	0.6803407956318323	0.4884245813343676	0.8240321209692677	0.841563718242741	1.3686818240950343e-112	0.4774048738618006	111.33345363018435	0.900833749963346	8.0	No
1866.0	352.0	358.0	57.0	3.0	3.6650602409638555	31.0	5.0	26.0	59.0	59.225806451612904	161.0	192.0	9.087390029325514	77.06211143695016	5.331568914956012	7.608904545454545	4.0	9.285337120503966	27.548020527859236	46.82486385380962	1.007936507936508	0.45738636363636365	8.58132883331332	67.22550953320184	80.00070650880532	92.0	0.13636363636363635	25.0	5.0	61.0	15.0	2.0	33.0	0.0	1.0	40.0	28.0	2.0	1.0	0.0	10.0	54.0	29.0	4.0	0.0	0.0	0.0	32.0	6.0	25.0	2.0	0.0	1.0	0.0	11.0	0.0	23.0	5.0	5.0	0.0	19.0	9.0	0.0	0.0	3.0	10.0	0.0	0.0	0.1851687674849546	3.0	0.18463649236352037	39.0	-0.06981132764942277	0.4309578202023939	0.0	0.7118545523325363	0.0	0.10540181354024451	0.0	0.2533684518382776	0.0	1.0940234805809357	1.3927656691787025	0.6391481947165166	0.9698981046213991	7.729076414644422	0.32661309084792806	0.4357142857142857	0.7944485811145982	0.7038958810610517	0.9402658681226223	0.7486136686706307	0.39550256449554844	0.2804371970322953	0.6018864444202211	0.4659304086876918	0.7966070866296268	0.8472147225977359	0.0	0.48926745616285966	70.49236831868797	0.9045226169255642	8.0	No
1922.0	362.0	340.0	58.0	2.0	3.9346733668341707	18.0	0.0	18.0	48.0	105.83333333333333	189.0	176.0	12.243339472068755	68.40288520564765	8.714659300184163	8.297989011663597	9.0	11.538034831475386	36.133210558624924	56.30516871274739	0.9312977099236641	0.5220994475138122	9.933619460202335	47.26925259040282	113.50683422220807	127.0	0.19337016574585636	24.0	6.368421052631579	72.0	17.0	0.0	22.0	0.0	0.0	40.0	37.0	2.0	1.0	0.0	3.0	52.0	25.0	5.0	0.0	0.0	1.0	28.0	2.0	29.0	0.0	0.0	3.0	0.0	20.0	0.0	26.0	4.0	7.0	6.0	15.0	14.0	5.0	0.0	4.0	13.0	0.0	0.0	0.12547470207608946	5.0	0.13020153611006746	40.0	-0.004744840351435131	0.4475151157704251	0.0	0.7392654797341726	0.0	0.11307350898193727	0.0	0.2732567247632981	0.0	1.11677871063818	1.389231117797051	0.6625173866432067	0.9649815493278219	8.36826986871432	0.3523677272970416	0.4397163120567376	0.8088687627990129	0.7167326996827803	0.9626907424686317	0.7445098078380392	0.41503733604049325	0.2918560393032311	0.644927891824773	0.4525405754703015	0.8110602208057037	0.8424930094641805	-4.275241635531222e-81	0.5198996762963596	66.71523759275827	0.9166526539909827	8.0	No
2413.0	441.0	416.0	81.0	3.0	3.9919517102615694	29.0	8.0	21.0	116.0	82.24137931034483	219.0	224.0	11.343529595746345	69.00816326530614	7.411891469231371	8.544140753772773	7.0	11.06762744097005	33.574243490499654	55.957732525066504	1.08843537414966	0.4965986394557823	10.428571428571429	44.82422931314224	121.73712998712998	146.0	0.18594104308390022	26.0	5.793103448275862	87.0	20.0	2.0	38.0	6.0	0.0	42.0	39.0	0.0	2.0	0.0	7.0	82.0	32.0	4.0	0.0	0.0	0.0	34.0	3.0	22.0	0.0	1.0	1.0	0.0	18.0	0.0	31.0	1.0	9.0	5.0	37.0	4.0	1.0	0.0	5.0	23.0	0.0	0.0	0.16462845048737337	4.0	0.13941478201441826	40.0	-0.02776085209475132	0.43208407721172254	0.0	0.7421017049945742	0.0	0.10621827291883806	0.0	0.2753574702779267	0.0	1.166771431740123	1.4094628235696478	0.7168780877868381	0.9932927255124615	9.345993046447965	0.3363696500610511	0.43005181347150256	0.8437797427234928	0.7786453409698982	0.9572104231174658	0.8134526350371191	0.46442899028196166	0.3646521870231947	0.6540285922862197	0.5575477759290584	0.8444901974265898	0.8822409127934835	-1.893488600124041e-146	0.5039769949999073	94.65830494085914	0.8999085557658633	8.0	No
1402.0	267.0	264.0	30.0	3.0	3.86734693877551	16.0	2.0	14.0	3.0	86.6875	115.0	132.0	9.671254681647941	75.82977176966293	6.828237359550563	7.953376029962547	7.0	9.827888789773866	27.923455056179776	39.78956803495592	1.2117647058823529	0.4307116104868914	7.037885705664203	101.9397776154533	47.90249852158485	61.0	0.11235955056179775	19.0	5.166666666666667	57.0	15.0	1.0	28.0	0.0	0.0	29.0	18.0	1.0	0.0	0.0	7.0	53.0	21.0	0.0	0.0	0.0	0.0	17.0	1.0	10.0	0.0	0.0	0.0	0.0	13.0	0.0	19.0	0.0	6.0	2.0	23.0	7.0	0.0	0.0	3.0	5.0	0.0	0.0	0.38797453345781896	4.0	0.19886843941785756	37.0	-0.10799645270881186	0.4481117357120874	0.0	0.8254677813832287	0.0	0.1160529306110549	0.0	0.34069852905087494	0.0	0.8820564147403643	1.218791029910669	0.4131190591552033	0.7427257872953545	6.19660964639571	0.32479059657006953	0.4725274725274725	0.6332148144834935	0.48250118398822356	0.8308796226008796	0.5807112978386249	0.2309611773612315	0.11668092807471242	0.4141649699943125	0.28172572894398756	0.6392020723326677	0.7693076770035485	-1.0295459580203535e-42	0.4724632647482907	47.11034151221261	0.8354421424067181	7.0	No
1718.0	313.0	310.0	61.0	4.0	3.816711590296496	24.0	5.0	19.0	63.0	70.625	178.0	145.0	10.200692225772098	73.59004060170396	6.234908146964855	8.621833120340789	6.0	10.411451182825502	32.53048455804047	61.328777589347325	1.2621359223300972	0.5686900958466453	10.061154857207143	27.886695511087076	139.09317240563243	118.0	0.18210862619808307	26.0	5.041666666666667	58.0	9.0	2.0	22.0	2.0	1.0	36.0	23.0	1.0	1.0	0.0	3.0	54.0	36.0	4.0	0.0	0.0	0.0	26.0	3.0	16.0	0.0	0.0	2.0	0.0	6.0	1.0	15.0	5.0	0.0	3.0	32.0	3.0	0.0	0.0	4.0	14.0	0.0	0.0	0.2331343593218185	4.0	0.1804122080812003	40.0	-0.023116413116563705	0.4253584763800275	0.054138333772982807	0.7343120438056052	0.07372660469030094	0.10103692533160866	0.0014654795918573882	0.26960708883898277	0.005435612239159689	1.057559991327577	1.3678692200888947	0.5985184628002875	0.9355331016333011	7.4074949980266735	0.33127324717154627	0.432	0.7682137952188574	0.6783880338118096	0.9080217305289353	0.7471055053017719	0.36260711888026653	0.25786795828258846	0.5436360845705237	0.47433929719052026	0.7705389770140673	0.8485908994327894	2.1797385418188215e-36	0.5428907473472001	56.246601792469335	0.8955046577138799	8.0	No
1839.0	341.0	327.0	53.0	3.0	3.963157894736842	19.0	1.0	18.0	186.0	95.84210526315789	177.0	169.0	11.519123321500231	72.75859700571078	7.569590986263311	7.860648417965735	8.0	9.549672527348893	33.48989041518753	54.73110978040515	1.3113207547169812	0.5190615835777126	9.585087391007718	39.58220659816117	106.43927472999069	107.0	0.17008797653958943	25.0	6.105263157894737	63.0	17.0	1.0	22.0	2.0	0.0	34.0	25.0	2.0	1.0	0.0	13.0	68.0	30.0	7.0	0.0	0.0	0.0	24.0	7.0	10.0	2.0	0.0	3.0	0.0	11.0	0.0	29.0	4.0	7.0	0.0	18.0	5.0	1.0	0.0	6.0	11.0	0.0	0.0	0.195829464900791	4.0	0.27083250746522813	40.0	-0.015351078957093478	0.3729044332244751	0.0	0.6914262769500188	0.0	0.08083496498123102	0.0	0.23903514822848204	0.0	1.0980354777722399	1.4142135623730956	0.6562385116620986	1.0	6.688687858421527	0.2889073124729882	0.4925373134328358	0.8051556946076331	0.7077207921966635	0.9191145640804026	0.7700028047153796	0.4095266384808388	0.28210980697327037	0.5733192709467567	0.49206405796791974	0.8070571289173165	0.8780811015923764	0.0	0.5476350019438281	59.6511483801997	0.9132498226947866	9.0	No
1915.0	321.0	274.0	86.0	4.0	4.430555555555555	21.0	0.0	21.0	74.0	90.23809523809524	163.0	156.0	13.715531820204717	56.38168224299068	9.192612372051624	9.95314494882065	10.0	11.855464076750408	42.07699154428126	51.983845004202806	1.3142857142857143	0.5077881619937694	9.097772826630946	48.969581899450176	94.29433337276704	106.0	0.2118380062305296	23.0	5.9523809523809526	57.0	8.0	0.0	25.0	0.0	1.0	46.0	25.0	2.0	0.0	0.0	2.0	52.0	37.0	3.0	0.0	0.0	0.0	22.0	9.0	16.0	1.0	0.0	1.0	0.0	13.0	0.0	11.0	1.0	6.0	2.0	28.0	9.0	0.0	0.0	5.0	10.0	0.0	0.0	0.12440340816075675	5.0	0.16681222420586395	40.0	0.013925308108369783	0.44020634712204976	0.0	0.7354590864076107	0.0	0.10693581907873174	0.0	0.2704500338897582	0.0	1.0794629507761737	1.3901164095667715	0.6217176293913788	0.9662118160734058	8.255631764802198	0.35011677352097725	0.4028776978417266	0.7841424491589543	0.6925940517588366	0.885823718143884	0.7818644246849334	0.38132790647284054	0.2701556703252913	0.5166490407921009	0.5228997810798253	0.7856493115192817	0.8869138355941707	-2.8544294418877372e-53	0.473898256383523	72.44113550658619	0.8817173834992963	8.0	No
1056.0	200.0	187.0	39.0	3.0	3.849557522123894	9.0	0.0	9.0	73.0	116.44444444444444	118.0	103.0	13.88888888888889	68.80044444444448	9.183666666666664	9.080972222222222	10.0	11.20814326018867	41.72222222222222	55.81123922382166	1.6226415094339623	0.59	8.34386001800126	39.088950446291165	95.93975609756096	79.0	0.2	22.0	7.8	34.0	12.0	0.0	22.0	0.0	0.0	22.0	11.0	2.0	0.0	0.0	8.0	49.0	12.0	3.0	0.0	1.0	1.0	11.0	2.0	5.0	1.0	0.0	0.0	0.0	4.0	0.0	17.0	0.0	2.0	1.0	6.0	8.0	5.0	0.0	0.0	7.0	0.0	0.0	0.10881344099500286	4.0	0.12804944552517533	39.0	-0.04300125597013266	0.46995881706374176	0.08806073237806615	0.7129017991685782	0.12352435143348914	0.12444127336369723	0.003877346293480577	0.2541144876288979	0.015258265397063672	0.8906500353918635	1.3360760820239896	0.42842921361948477	0.8925496484782872	5.59215657468029	0.3640183872459406	0.4067796610169492	0.6397079140497917	0.4431148488816855	0.9298904927378163	0.4765236899853134	0.2391897092732243	0.09144135796606667	0.5306740861053599	0.17231170761918818	0.648974345813638	0.6979040552430048	2.6094908458885717e-15	0.5238038098134132	26.960866717144015	0.8616924386192588	8.0	No
