numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
1039.0	853.0	190.0	0.5093457943925234	0.16822429906542055	2.0	3.8878504672897196	10.0	0.0	0.2	7.0	19.0	115.0	0.4252336448598131	11.810526315789474	67.77421052631581	8.526315789473685	9.14968947368421	9.0	11.979248473330827	37.94736842105263	57.41666697587353	2.2291666666666665	0.6052631578947368	8.342976876265134	398.34710743801656	99.30350877192981	0.38421052631578945	3.1195478754730503	0.6111111111111112	3.9523809523809526	0.14210526315789473	5.0	2.0	21.0	1.0	0.0	31.0	17.0	0.0	0.0	0.0	1.0	60.0	0.0	6.0	0.0	1.0	0.0	11.0	7.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	5.0	6.0	4.0	4.0	2.0	6.0	0.0	0.0	4.0	15.0	0.0	8.0	4.0	0.1052723455246471	6.0	0.2257729222002004	1.1187535369104702	0.8769585465263632	1.2538948944529578	0.6993876045001026	0.6313335383507099	0.3845281461628156	0.7861262031675971	0.4891430213283918	1.3184196410304492	1.4142135623730954	0.8768650835509937	1.0	6.706472218320428	1.0603863637267281	0.2	0.8870444971131155	0.8188429311225678	0.944720433701716	0.8667568752737569	0.5408470572847152	0.41161470537525013	0.6533565427370711	0.6300001277264248	0.8883572339976157	0.9403387524039771	-102.94181340138279	0.13367377347332168	0.7688816115375561	0.5038684034985594	3.0
568.0	464.0	106.0	0.45132743362831856	0.13274336283185842	4.0	4.04424778761062	5.0	0.0	0.2	8.0	21.2	69.0	0.45132743362831856	10.744150943396228	65.60001886792455	9.37611320754717	7.071416226415094	10.0	10.355215969177355	35.35094339622641	52.952083670469186	1.0	0.6509433962264151	6.701872450265123	425.4845177099577	68.5865629780724	0.42452830188679247	1.3598002073001698	0.4444444444444444	6.0	0.20754716981132076	4.0	0.0	12.0	0.0	0.0	12.0	15.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	6.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	6.0	3.0	0.0	2.0	7.0	1.0	0.0	0.0	4.0	1.0	1.0	1.0	0.06871710331025604	5.8	0.09313159068884191	1.1296222607255777	0.9496620281156612	1.2368882674754569	0.7677831968233987	0.6430333604679311	0.45092898382237523	0.7649462931092188	0.5894910373243573	1.2508004936952948	1.4142135623730951	0.792545742227788	1.0	5.1491715751977765	1.0510702464398045	0.3333333333333333	0.810032014875682	0.7437503017628969	0.9072972001597024	0.8197427498199951	0.4172949160937612	0.325232673305189	0.5569310963179901	0.5839729105725701	0.8126836931979275	0.8957193883711745	-16.589374866778233	-0.06459003965545894	0.8962346205569088	0.5915928097173756	2.0
1370.0	1135.0	244.0	0.475177304964539	0.1276595744680851	4.0	3.9468085106382977	15.0	0.0	0.0	14.0	16.266666666666666	135.0	0.425531914893617	11.424699453551913	69.31859562841534	7.631868852459018	7.8731217486338805	8.0	10.047579312681364	31.020765027322405	53.75630513941611	1.6521739130434783	0.5532786885245902	8.642489395470479	467.529296875	96.62073244096857	0.3442622950819672	2.4967191586914717	0.6388888888888888	3.607142857142857	0.14754098360655737	12.0	0.0	26.0	0.0	0.0	22.0	29.0	0.0	2.0	0.0	3.0	65.0	4.0	11.0	0.0	0.0	2.0	8.0	12.0	11.0	0.0	0.0	0.0	0.0	8.0	0.0	12.0	13.0	2.0	2.0	3.0	4.0	1.0	0.0	3.0	11.0	0.0	12.0	4.0	0.3152753225151211	6.0	0.3929683257266182	1.1008980145258411	0.8878742816026433	1.3173434852694694	0.6739884407755841	0.6116784698114428	0.394160369965705	0.8676969290909563	0.45426041829910313	1.321436796573347	1.4142135623730951	0.8802214681972362	1.0	7.122386451895512	1.0280279338186042	0.16666666666666666	0.8978727404375307	0.8318870386270478	0.9342449974236783	0.8904377769440586	0.5605340504439508	0.4298827061690117	0.6355615196904139	0.6763825260824639	0.898259249426801	0.9614814656796522	-187.88738135746405	0.20336942472382097	0.6939662682862704	0.5575698662884181	4.0
691.0	562.0	134.0	0.5066666666666667	0.12	1.0	3.6733333333333333	8.0	0.0	0.0	17.0	16.75	80.0	0.48	9.386567164179104	78.71733208955226	6.441007462686567	7.41319552238806	6.0	8.472884824447931	30.182835820895523	48.914887464601414	1.4565217391304348	0.5970149253731343	6.910947404650881	526.3157894736842	66.33499170812601	0.3358208955223881	1.3821894809301762	0.6388888888888888	5.888888888888889	0.17164179104477612	2.0	2.0	17.0	0.0	0.0	17.0	7.0	2.0	0.0	0.0	3.0	38.0	1.0	4.0	0.0	0.0	0.0	8.0	6.0	7.0	1.0	0.0	0.0	0.0	2.0	0.0	5.0	4.0	4.0	1.0	6.0	3.0	0.0	0.0	1.0	3.0	0.0	10.0	2.0	0.25241570718530015	6.0	0.2512106064959635	1.092975172013934	0.9177882248076857	1.20043694322392	0.7645451349929747	0.6023297569278551	0.42116761279782133	0.7205244273283942	0.5845292634414258	1.2189712500607577	1.4142135623730951	0.7503899332359568	1.0	5.120715502393048	1.0452616749018817	0.3333333333333333	0.789951325993345	0.7595620457063718	0.8636076285268505	0.8795221586938033	0.3878929377660288	0.3483651769613739	0.4863178695473387	0.7163322566897035	0.7907749011971089	0.9156645623267822	-14.351934098374587	0.02731555651953552	0.7906174780034386	0.6112354210353145	3.0
336.0	274.0	66.0	0.4861111111111111	0.1388888888888889	4.0	3.763888888888889	3.0	0.0	0.0	21.0	22.0	58.0	0.5277777777777778	12.436363636363637	67.85954545454545	9.259696969696972	8.555578787878787	9.0	11.855464076750408	37.151515151515156	137.93262162310313	1.28	0.8787878787878788	7.139306476801298	171.46776406035667	229.36363636363635	0.7121212121212122	1.9694638556693236	0.5277777777777778	5.5	0.18181818181818182	1.0	0.0	5.0	0.0	0.0	8.0	5.0	0.0	0.0	0.0	2.0	19.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	5.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	1.0	1.0	2.0	3.0	0.0	0.0	0.0	6.0	1.0	2.0	3.0	0.06560459770129812	6.0	0.21754582377458348	1.0976791394376748	0.990400270063711	1.2049580088116387	0.8219375802485182	0.6082041244853951	0.4904463474711357	0.7259619014996543	0.6755813858247893	1.1822232418462637	1.351311446663441	0.7098098539708703	0.9130213129418208	3.6785971116062366	1.0619195163130202	0.6666666666666666	0.6827421563623778	0.5811473679999591	0.78705076518634	0.7383861292128574	0.2741946330550549	0.18086774946443673	0.3749395051149379	0.4823918178720368	0.6879001157972818	0.8740225487671262	3.2252851274260306	-0.34479449112995997	0.8447944911299599	0.25	2.0
965.0	789.0	177.0	0.4666666666666667	0.08095238095238096	4.0	3.676190476190476	9.0	0.0	0.0	25.0	19.666666666666668	94.0	0.38095238095238093	10.126553672316385	74.55129943502826	7.74666666666667	8.091119209039547	9.0	9.444778638647367	29.271186440677965	44.8742977470579	1.7142857142857142	0.5310734463276836	7.065472663226592	710.7940282732197	63.15295078619563	0.2824858757062147	1.7287858644065064	0.5555555555555556	5.230769230769231	0.1638418079096045	4.0	1.0	19.0	0.0	0.0	18.0	14.0	0.0	0.0	0.0	1.0	60.0	2.0	12.0	0.0	0.0	0.0	13.0	9.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	16.0	1.0	0.0	6.0	2.0	2.0	0.0	3.0	9.0	0.0	10.0	2.0	0.1194809054140427	6.0	0.29063834599205185	1.0472566311440956	0.8430707246688826	1.2638462342364012	0.6670674816531416	0.5598828184438835	0.3553841233968572	0.798653651896766	0.44497902507906417	1.2734178882305387	1.4142135623730951	0.8271026971142502	1.0	5.732611075653777	0.9064053969486879	0.6	0.8625477325461347	0.8255086434677525	0.885955862140883	0.9317717492979145	0.49442352448202775	0.4321897082246694	0.5345018946410138	0.8085840528496908	0.8627817959384779	0.9738428660019184	-46.35851858574431	0.1599641825867144	0.7669302405015195	0.555411896133398	3.0
168.0	140.0	28.0	0.5	0.23333333333333334	3.0	4.566666666666666	2.0	0.0	0.0	12.0	14.0	24.0	0.43333333333333335	12.742857142857144	59.68214285714288	8.412857142857145	9.970185714285716	9.0	12.161744961471694	39.0	73.68428090340345	1.625	0.8571428571428571	4.535573676110727	321.36105860113423	77.14285714285711	0.6785714285714286	1.5118578920369088	0.3055555555555556	6.0	0.14285714285714285	1.0	0.0	3.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0992575914447185	6.0	0.24000330167573586	1.1245838584311003	1.0916064823703946	1.1575612344918058	0.9430226668307817	0.6328881809878147	0.5958023561765331	0.6699740057990964	0.8892917501566397	1.221127093078432	1.4142135623730951	0.7552587873252099	1.0	3.85759376645739	1.1135913997441984	0.6666666666666666	0.7042893238450388	0.5833909921887263	0.7809034163385751	0.7470718913282182	0.2953765957738889	0.17959786385037302	0.3708100023247296	0.4843393185847606	0.7095814669344223	0.9086673871417283	3.5740043256028993	-0.32564696574653923	0.8256469657465394	0.45454545454545453	1.0
661.0	542.0	122.0	0.5486111111111112	0.1111111111111111	3.0	3.6944444444444446	6.0	0.0	0.16666666666666666	16.0	20.333333333333332	68.0	0.4166666666666667	11.739890710382515	71.08519125683063	8.395737704918034	8.527820218579235	9.0	11.20814326018867	33.44808743169399	41.839529715619996	1.6764705882352942	0.5573770491803278	6.15643073089126	733.1821617535904	50.53551912568305	0.28688524590163933	1.539107682722815	0.5833333333333334	5.714285714285714	0.1557377049180328	3.0	0.0	15.0	1.0	0.0	12.0	13.0	0.0	0.0	0.0	0.0	37.0	0.0	2.0	0.0	2.0	1.0	2.0	5.0	8.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	2.0	0.0	3.0	4.0	6.0	1.0	0.0	6.0	4.0	0.0	2.0	3.0	0.06422090766985697	6.0	0.22981036459388554	1.1224295224981602	1.0116070858065855	1.2234427751171375	0.8268528012760794	0.6321843072168888	0.5116744480270463	0.7484061119931613	0.6836855549780997	1.171993187076068	1.382408224530175	0.6964161977056921	0.9555262496243353	4.955620749689414	1.0115618496239753	0.3333333333333333	0.7582216592524255	0.675846543483512	0.900675704425981	0.7503772336284377	0.3521935716754656	0.2568114670223688	0.530387151599442	0.4841962446637799	0.7618049825391077	0.8458149573653944	-11.47170434698293	-0.07620265456829366	0.9344350019785177	0.366218147079887	2.0
673.0	554.0	120.0	0.47692307692307695	0.14615384615384616	3.0	4.2	9.0	0.0	0.0	9.0	13.333333333333334	75.0	0.4307692307692308	9.666666666666668	70.63166666666669	6.719999999999999	8.11375	7.0	9.994966539143718	29.166666666666664	51.12213481399508	1.175	0.625	6.846531968814577	598.6113717395384	67.70833333333333	0.425	2.099603137103137	0.4722222222222222	5.222222222222222	0.175	9.0	0.0	17.0	0.0	0.0	12.0	10.0	0.0	0.0	0.0	2.0	27.0	2.0	0.0	0.0	0.0	0.0	10.0	4.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	8.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.08550603883637117	6.0	0.1197965039380717	1.1218771111539634	0.9984078036347154	1.2147127155559063	0.8219291613966515	0.6323483681338484	0.4984090711793482	0.7377634906666022	0.6755675463542027	1.2931925506330024	1.4142135623730951	0.844872634610454	1.0	5.373904661737359	1.0969436956350305	0.6666666666666666	0.8379904433994341	0.7816118510092226	0.8886837770014395	0.8795162815354921	0.4559968096068234	0.37038752932239793	0.534763192025979	0.692619714380799	0.8390831477523816	0.9441864130608771	-20.29130135261118	0.04343007589815938	0.7740004317282775	0.4342731754357847	2.0
468.0	385.0	85.0	0.4065934065934066	0.16483516483516483	4.0	4.186813186813187	4.0	0.0	0.25	36.0	21.25	65.0	0.4835164835164835	12.264705882352942	62.84507352941179	9.772794117647056	7.291205882352941	10.0	12.161744961471694	38.89705882352941	75.77323146161675	2.0	0.7647058823529411	7.050239879106326	267.9500520291363	113.08088235294115	0.5882352941176471	1.301582746911937	0.5277777777777778	6.25	0.15294117647058825	5.0	0.0	11.0	0.0	0.0	11.0	13.0	0.0	0.0	0.0	2.0	17.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	6.0	1.0	1.0	0.0	3.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	0.1402225909604127	6.0	0.16462141656391127	1.127473408438508	1.1106421793950259	1.1560933478616744	0.9606855548899095	0.635805037517326	0.6167630253256664	0.6682759144850071	0.9229167353741335	1.2476262085875571	1.4142135623730951	0.7860850504410878	1.0	4.4930624047105505	1.1232656011776376	0.75	0.7655229317021572	0.6938810054669577	0.8488855027538441	0.8174023507480798	0.35934704233166603	0.27498550400646615	0.461619893324006	0.5956968232594274	0.7678305723470614	0.9045160623619619	-6.964456098984027	-0.10745364999341717	0.79982384881566	0.43825126436882156	2.0
1462.0	1214.0	257.0	0.4847457627118644	0.15593220338983052	3.0	4.0508474576271185	16.0	0.0	0.0625	12.0	16.0625	127.0	0.4711864406779661	10.627334630350195	72.35490880350197	7.1576434824902755	7.320865369649805	8.0	8.660442795831768	33.9613326848249	46.40307451632161	1.0285714285714285	0.49416342412451364	7.922042341707927	719.8961819547844	71.2070487877881	0.2918287937743191	2.120861729276138	0.6111111111111112	5.722222222222222	0.20233463035019456	13.0	0.0	24.0	0.0	0.0	26.0	18.0	2.0	0.0	0.0	1.0	55.0	3.0	7.0	0.0	0.0	0.0	22.0	18.0	12.0	0.0	0.0	1.0	0.0	7.0	0.0	7.0	15.0	7.0	3.0	8.0	12.0	0.0	0.0	3.0	9.0	0.0	8.0	3.0	0.1591167339141206	6.0	0.2977366288119586	1.0593796184434774	0.9053032898658188	1.2956378653789824	0.6987317321117439	0.5700462800935466	0.4097870233209371	0.8393387391019033	0.48822603345987736	1.30222833834055	1.4142135623730951	0.8573245575467608	1.0	6.960273970797627	1.004629012668389	0.6666666666666666	0.8857009653333102	0.8274796302573557	0.9534417260021267	0.8678869486099142	0.5372698890474751	0.42796394208977595	0.670360731364291	0.6384084300683919	0.8864992072291232	0.9297885576565861	-134.1530403576503	0.18824645600005843	0.7487359165195573	0.5374675175339546	4.0
1678.0	1385.0	303.0	0.521865889212828	0.14868804664723032	3.0	3.988338192419825	13.0	0.0	0.23076923076923078	24.0	23.307692307692307	148.0	0.4577259475218659	13.547499365321148	64.23511805026659	10.090099009900989	8.648865168824575	11.0	11.51311941424646	40.139375476009135	48.36351209878598	1.8181818181818181	0.4884488448844885	8.502377846397104	846.9851826495183	79.98586181198766	0.3102310231023102	2.8724249481071302	0.6666666666666666	6.928571428571429	0.1254125412541254	20.0	0.0	41.0	3.0	0.0	33.0	19.0	1.0	0.0	0.0	3.0	84.0	3.0	10.0	0.0	1.0	1.0	14.0	10.0	15.0	0.0	0.0	1.0	0.0	8.0	0.0	11.0	12.0	0.0	2.0	2.0	11.0	2.0	0.0	6.0	9.0	0.0	6.0	2.0	0.16355805932921325	6.0	0.3618008036471767	1.1340680406801655	0.8770747333744022	1.2861006246423847	0.681964316453297	0.6496785312753058	0.3846300439618894	0.827027408352766	0.4650753289156127	1.3231547728697457	1.4142135623730954	0.8804333661940258	1.0	8.288249838987078	1.0700084531867753	0.4666666666666667	0.9060711583247711	0.8708791659898616	0.9645980511653132	0.9028415151137497	0.5777889253557618	0.5028177906621673	0.7065297358091169	0.7116725102678672	0.9064975501609244	0.9397671383078178	534.6880887586137	0.1595028606378399	0.8021317227371648	0.4647234209028007	4.0
635.0	520.0	116.0	0.4523809523809524	0.12698412698412698	4.0	4.055555555555555	8.0	0.0	0.0	14.0	14.5	76.0	0.49206349206349204	9.593103448275862	71.0519827586207	6.951206896551728	6.669751724137931	7.0	10.125756701596842	28.29310344827586	55.78103017004868	0.86	0.6551724137931034	7.056422850727971	339.65096641020824	78.42413793103448	0.41379310344827586	1.392715036327889	0.5277777777777778	4.888888888888889	0.19827586206896552	2.0	0.0	12.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0	3.0	27.0	0.0	1.0	0.0	0.0	0.0	8.0	5.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	2.0	2.0	1.0	6.0	5.0	0.0	0.0	4.0	5.0	0.0	4.0	2.0	0.1937061590139078	6.0	0.24540314226543528	1.158846967528513	1.0809827764849986	1.2390394854928464	0.872436100012601	0.6735180188259879	0.5842618815286081	0.7676094233051884	0.7611447486051973	1.2815417399758167	1.4142135623730951	0.8282158895008351	1.0	5.000397793147984	1.1181229380018824	0.8	0.8130140441120606	0.766542880797241	0.8803129078956814	0.8707618324370607	0.41911508162172806	0.3545715540422214	0.5158451744952202	0.687360416600169	0.8139856949607089	0.9246549580949319	12.842062480153881	-0.06373503322697165	0.8377097947767018	0.4475553294264397	2.0
571.0	472.0	101.0	0.5	0.15789473684210525	3.0	4.06140350877193	5.0	0.0	0.0	9.0	20.2	66.0	0.45614035087719296	14.02059405940594	62.36368316831687	9.579089108910892	7.60881603960396	10.0	13.023866798666859	38.02178217821782	52.33487333887557	1.1578947368421053	0.6534653465346535	6.567245455385929	476.0665972944849	70.23818953323905	0.4158415841584158	1.6915632233569815	0.4444444444444444	7.0	0.1485148514851485	5.0	0.0	10.0	0.0	0.0	13.0	6.0	0.0	0.0	0.0	0.0	26.0	1.0	0.0	0.0	0.0	0.0	8.0	6.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	6.0	4.0	0.0	0.0	3.0	3.0	0.0	0.0	3.0	0.20300658453474657	6.0	0.21435908116171334	1.1238373409307323	0.9616788595243672	1.2058390171735116	0.797518446349948	0.63604876918782	0.4624131144280439	0.7270238676689902	0.6360356722684349	1.2783476690905218	1.4142135623730951	0.8280727159689271	1.0	4.867263150063415	1.0883531267921556	0.4	0.8104464043305653	0.721891511209429	0.9101381072630981	0.7931669989956242	0.41901650004078556	0.29738583511757366	0.5617857882640817	0.529358060189625	0.8139153351394367	0.8942767351946007	12.457628572458619	-0.011759045828546371	0.7923558166955685	0.46052996733318663	2.0
837.0	685.0	157.0	0.5303867403314917	0.11602209944751381	4.0	3.707182320441989	11.0	0.0	0.0	23.0	14.272727272727273	88.0	0.39226519337016574	8.766415749855241	75.41697162709903	6.285917776491026	8.669076954255935	6.0	10.436869588844214	27.64852345107122	46.64418538226034	1.489795918367347	0.5605095541401274	7.023164583315075	778.0519669037595	64.69417520539093	0.35668789808917195	2.0750258996158175	0.5277777777777778	4.75	0.18471337579617833	2.0	1.0	24.0	0.0	0.0	18.0	17.0	0.0	0.0	0.0	0.0	47.0	1.0	2.0	0.0	0.0	0.0	11.0	5.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	4.0	2.0	1.0	5.0	9.0	0.0	0.0	2.0	7.0	0.0	6.0	2.0	0.12307297887678217	6.0	0.33412944853843607	1.0811847052029482	0.8048756420620047	1.259296220590659	0.6391471910274508	0.5915585644859179	0.3239123995923622	0.7929134855969588	0.4085091317982807	1.2549480508289845	1.4142135623730951	0.7957644098004221	1.0	6.191330230729729	1.0318883717882883	0.2222222222222222	0.8395921981961669	0.7629017193969545	0.9140798917188587	0.8346116420550233	0.459025085650748	0.34319059382708506	0.5775110847235054	0.5942580201579926	0.8410387280291077	0.9200932387294917	44.86806982313877	0.09542339633390495	0.8129037494103648	0.4662490890654493	3.0
1403.0	1152.0	259.0	0.49828178694158076	0.12714776632302405	4.0	3.879725085910653	12.0	0.0	0.16666666666666666	22.0	21.583333333333332	138.0	0.43986254295532645	12.185456885456887	69.62366956241958	8.910125482625485	7.755295881595882	10.0	10.504223727775692	35.86904761904762	51.77509456323516	1.5384615384615385	0.5328185328185329	8.57490277081656	546.5881941611794	88.41705223523407	0.3166023166023166	2.1747941810042	0.6111111111111112	5.222222222222222	0.14671814671814673	16.0	1.0	29.0	2.0	0.0	35.0	17.0	0.0	0.0	0.0	2.0	71.0	2.0	4.0	0.0	0.0	0.0	12.0	8.0	18.0	0.0	0.0	1.0	0.0	5.0	0.0	7.0	18.0	3.0	0.0	5.0	5.0	0.0	0.0	4.0	5.0	0.0	10.0	2.0	0.2840061778556792	6.0	0.34788272849635954	1.1256006484649728	0.9455229269930012	1.2617687466737566	0.7493630900952059	0.6385311937740782	0.44700680273470594	0.7960301850413313	0.5615450407970353	1.3247225541910534	1.4142135623730951	0.8829562946814286	1.0	7.771832708709075	1.0777592821376447	0.38461538461538464	0.9022825079096666	0.8598000325397299	0.9501221820886454	0.9049362795105351	0.5699262617944849	0.4818245282791954	0.6718803843094576	0.7171284346608854	0.9027937636614101	0.950187018765109	298.1391239842065	0.17615987200913416	0.7638484776109087	0.5230471319577682	4.0
785.0	658.0	137.0	0.4727272727272727	0.16363636363636364	1.0	3.909090909090909	11.0	0.09090909090909091	0.0	9.0	12.454545454545455	96.0	0.3515151515151515	9.361380225613804	70.07246848042467	6.579681486396819	9.671252753815528	7.0	10.63711953065702	32.16257465162575	70.49657637660536	1.7	0.7007299270072993	8.201833514080905	265.1180406514329	135.36051272921492	0.45985401459854014	2.733944504693635	0.5277777777777778	4.533333333333333	0.17518248175182483	5.0	0.0	12.0	0.0	0.0	15.0	15.0	0.0	0.0	0.0	1.0	40.0	1.0	5.0	0.0	0.0	0.0	6.0	5.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	7.0	4.0	1.0	0.0	1.0	11.0	1.0	0.0	1.0	9.0	0.0	9.0	3.0	0.2010511225917076	6.0	0.3249446395837615	1.094404890606539	1.0130277695351337	1.220581499492272	0.8299550418849747	0.6017269784107989	0.5131126309246641	0.7449095984514016	0.6888253715502901	1.2887873116879334	1.4142135623730951	0.8391947613463582	1.0	6.0139465527786085	1.0631255972908038	0.625	0.8564845868497418	0.8157619326808084	0.8908925096235045	0.9156681910206579	0.4845345949319813	0.417771738792437	0.5421466547727047	0.7705880597337412	0.8569103898180155	0.9618560943790513	-40.31413100333486	0.12472193299917748	0.7594541517391868	0.5842776828022529	3.0
1306.0	1081.0	231.0	0.49034749034749037	0.15444015444015444	3.0	4.073359073359073	12.0	0.0	0.08333333333333333	28.0	19.25	112.0	0.444015444015444	12.375324675324675	65.34040584415587	8.92788961038961	7.803983982683983	10.0	11.20814326018867	36.566017316017316	43.580650809777886	1.9830508474576272	0.48484848484848486	7.3690589835494125	1152.5453898184408	59.09447415329769	0.26406926406926406	1.7764695763913763	0.6666666666666666	5.117647058823529	0.1471861471861472	9.0	0.0	42.0	1.0	0.0	31.0	6.0	2.0	0.0	0.0	1.0	71.0	2.0	0.0	0.0	0.0	0.0	7.0	5.0	9.0	1.0	0.0	3.0	0.0	5.0	0.0	6.0	11.0	6.0	2.0	2.0	7.0	1.0	0.0	1.0	3.0	0.0	7.0	2.0	0.32662496983329814	6.0	0.3853206090515132	1.0831485584911151	0.7658406272621933	1.2259847171696123	0.6246738776893259	0.5959570259844282	0.29325593318267484	0.7515192633667274	0.3902174534674189	1.265410302528929	1.4142135623730951	0.8112869579072912	1.0	6.754939251328019	0.9749914987784503	0.4166666666666667	0.8593892960199366	0.7381037478350717	0.9669629395602131	0.7633216513662567	0.4937191603615805	0.29730389705744487	0.6826830713843266	0.4354932903998629	0.8623686632844546	0.8918321768119374	-100.20991898501003	0.1570182020682333	0.7917501932951079	0.542700005980676	4.0
696.0	560.0	139.0	0.5131578947368421	0.09210526315789473	3.0	3.6447368421052633	9.0	0.0	0.0	8.0	15.444444444444445	76.0	0.5394736842105263	7.328856914468426	76.73586730615509	6.393045563549162	7.696860991207035	5.0	8.167268648758528	25.51638689048761	42.75007325509546	1.3777777777777778	0.5467625899280576	6.44623586556778	769.3751172827923	50.128582848007326	0.31654676258992803	1.5267400734239478	0.5	7.333333333333333	0.2014388489208633	3.0	2.0	23.0	0.0	0.0	20.0	8.0	0.0	0.0	0.0	0.0	31.0	1.0	0.0	0.0	0.0	0.0	9.0	3.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	10.0	5.0	4.0	4.0	3.0	0.0	0.0	5.0	2.0	0.0	0.0	1.0	0.111517744991752	6.0	0.14718431360697595	1.0983605678442188	1.0496695365582087	1.1905952369771715	0.8816342481120938	0.6045194712646994	0.550903067989162	0.7087585091563635	0.7772789474441766	1.2255331875987012	1.3939644357271705	0.7595574793924581	0.9715684240360845	5.159661584226078	1.053211510566182	0.8333333333333334	0.7950432000082662	0.7539433523285899	0.8283177313502246	0.9102103260539909	0.3941655062315961	0.3409050957534008	0.4380270711106644	0.7782740342714424	0.795590702660848	0.9604897644337171	-14.486886226903666	0.014530073772854145	0.8365721930771509	0.5931290843710147	2.0
